round,pool_type,race_no,gender,event_name,age_group_label,world_record,japan_record,meet_record,rank,team_name,combined_age,lane,time_display,time_seconds,is_meet_record,is_japan_record,is_world_record,lap_times
76,短水路,4,男子,4×25mメドレーリレー,160～199歳,,,49.52,6,長津田,184,3/4,57.03,57.03,False,False,False,
76,短水路,4,男子,4×25mメドレーリレー,120～159歳,,,50.37,1,阿佐谷,129,4/5,51.58,51.58,False,False,False,
76,短水路,4,男子,4×25mメドレーリレー,120～159歳,,,50.37,2,大宮宮原,128,3/1,58.16,58.16,False,False,False,
76,短水路,4,男子,4×25mメドレーリレー,120～159歳,,,50.37,3,慶應日吉,124,2/5,58.79,58.79,False,False,False,
76,短水路,4,男子,4×25mメドレーリレー,120～159歳,,,50.37,4,成城,159,4/7,59.00,59.0,False,False,False,
76,短水路,4,男子,4×25mメドレーリレー,120～159歳,,,50.37,5,天王洲,159,3/8,1:00.32,60.32,False,False,False,
76,短水路,4,男子,4×25mメドレーリレー,72～119歳,,,49.23,1,二俣川,115,4/3,52.56,52.56,False,False,False,
76,短水路,4,男子,4×25mメドレーリレー,72～119歳,,,49.23,2,二俣川,93,4/6,54.96,54.96,False,False,False,
76,短水路,4,男子,4×25mメドレーリレー,72～119歳,,,49.23,3,葛西,95,4/8,57.21,57.21,False,False,False,
76,短水路,15,女子,4×25mフリーリレー,320～359歳,,,1:33.89,1,松戸,322,3/1,1:24.29,84.28999999999999,True,False,False,"19.92,42.66,1:02.64"
76,短水路,15,女子,4×25mフリーリレー,320～359歳,,,1:33.89,2,天王洲,322,1/1,1:39.03,99.03,False,False,False,"28.00,54.29,1:20.63"
76,短水路,15,女子,4×25mフリーリレー,280～319歳,,,1:10.90,1,天王洲,283,2/7,1:15.33,75.33,False,False,False,"18.56,40.02,43.08"
76,短水路,15,女子,4×25mフリーリレー,280～319歳,,,1:10.90,2,大森,291,4/1,1:16.47,76.47,False,False,False,"19.46,40.09,59.04"
76,短水路,15,女子,4×25mフリーリレー,280～319歳,,,1:10.90,3,葛西,289,3/3,1:16.79,76.78999999999999,False,False,False,"18.88,39.38,58.08"
76,短水路,15,女子,4×25mフリーリレー,280～319歳,,,1:10.90,4,二俣川,283,3/5,1:17.49,77.49,False,False,False,"17.47,37.13,58.45"
76,短水路,15,女子,4×25mフリーリレー,280～319歳,,,1:10.90,5,おおたか,281,1/3,1:23.86,83.86,False,False,False,"18.81,40.35,1:06.34"
76,短水路,15,女子,4×25mフリーリレー,280～319歳,,,1:10.90,6,戸塚,281,2/1,1:24.85,84.85,False,False,False,"23.32,43.00,1:03.31"
76,短水路,15,女子,4×25mフリーリレー,280～319歳,,,1:10.90,7,阿佐谷,291,2/5,1:25.24,85.24,False,False,False,"20.21,42.76,1:08.11"
76,短水路,15,女子,4×25mフリーリレー,280～319歳,,,1:10.90,8,戸塚,284,2/8,1:26.06,86.06,False,False,False,"21.20,40.67,1:04.96"
76,短水路,15,女子,4×25mフリーリレー,280～319歳,,,1:10.90,9,トレッサ,295,3/8,1:29.67,89.67,False,False,False,"22.32,46.33,1:10.50"
76,短水路,15,女子,4×25mフリーリレー,280～319歳,,,1:10.90,10,南千住,300,1/5,1:31.34,91.34,False,False,False,"22.87,46.00,1:10.26"
76,短水路,15,女子,4×25mフリーリレー,280～319歳,,,1:10.90,11,天王洲,284,1/7,1:32.28,92.28,False,False,False,"18.93,44.82,1:09.90"
76,短水路,15,女子,4×25mフリーリレー,280～319歳,,,1:10.90,12,南行徳,311,1/4,1:35.07,95.07,False,False,False,"28.57,51.90,1:14.37"
76,短水路,15,女子,4×25mフリーリレー,280～319歳,,,1:10.90,13,流山,284,1/2,1:38.70,98.7,False,False,False,"23.86,51.99,1:17.35"
76,短水路,15,女子,4×25mフリーリレー,240～279歳,,,1:02.49,1,二俣川,245,5/2,1:07.14,67.14,False,False,False,"17.47,35.38,51.46"
76,短水路,15,女子,4×25mフリーリレー,240～279歳,,,1:02.49,2,成城,244,5/8,1:07.38,67.38,False,False,False,"16.32,33.36,51.33"
76,短水路,15,女子,4×25mフリーリレー,240～279歳,,,1:02.49,3,阿佐谷,255,4/3,1:13.82,73.82,False,False,False,"15.96,37.38,55.94"
76,短水路,15,女子,4×25mフリーリレー,240～279歳,,,1:02.49,4,成城,253,4/5,1:14.75,74.75,False,False,False,"17.84,36.85,55.89"
76,短水路,15,女子,4×25mフリーリレー,240～279歳,,,1:02.49,5,クリーンスパ,241,4/2,1:17.80,77.8,False,False,False,"21.17,42.73,1:01.02"
76,短水路,15,女子,4×25mフリーリレー,240～279歳,,,1:02.49,6,溝ノ口,251,4/6,1:17.90,77.9,False,False,False,"18.84,38.72,59.08"
76,短水路,15,女子,4×25mフリーリレー,240～279歳,,,1:02.49,7,慶應日吉,242,2/6,1:17.98,77.98,False,False,False,"17.72,38.25,59.94"
76,短水路,15,女子,4×25mフリーリレー,240～279歳,,,1:02.49,8,我孫子,265,2/4,1:18.13,78.13,False,False,False,"18.57,37.32,57.92"
76,短水路,15,女子,4×25mフリーリレー,240～279歳,,,1:02.49,9,大森,242,2/3,1:21.69,81.69,False,False,False,"18.75,36.88"
76,短水路,15,女子,4×25mフリーリレー,200～239歳,,,59.15,1,千葉みなと,202,6/3,57.72,57.72,True,False,False,"13.63,28.71,43.40"
76,短水路,15,女子,4×25mフリーリレー,200～239歳,,,59.15,2,清瀬,209,5/4,1:01.91,61.91,False,False,False,"15.13,30.22,45.86"
76,短水路,15,女子,4×25mフリーリレー,200～239歳,,,59.15,3,自由が丘,211,6/8,1:02.25,62.25,False,False,False,"16.16,32.26,48.90"
76,短水路,15,女子,4×25mフリーリレー,200～239歳,,,59.15,4,二俣川,222,6/1,1:03.67,63.67,False,False,False,"16.65,33.49,49.58"
76,短水路,15,女子,4×25mフリーリレー,200～239歳,,,59.15,5,湘南LT,238,5/7,1:05.66,65.66,False,False,False,"16.12,33.77,51.22"
76,短水路,15,女子,4×25mフリーリレー,200～239歳,,,59.15,6,大森,218,5/3,1:06.55,66.55,False,False,False,"15.96,32.73,49.44"
76,短水路,15,女子,4×25mフリーリレー,200～239歳,,,59.15,7,用賀,201,5/1,1:07.28,67.28,False,False,False,"17.68,36.65,52.89"
76,短水路,15,女子,4×25mフリーリレー,200～239歳,,,59.15,8,慶應日吉,221,5/6,1:07.33,67.33,False,False,False,"19.14,34.38,52.51"
76,短水路,15,女子,4×25mフリーリレー,200～239歳,,,59.15,9,葛西,214,5/5,1:07.84,67.84,False,False,False,"15.80,33.93,51.40"
76,短水路,15,女子,4×25mフリーリレー,200～239歳,,,59.15,10,大宮宮原,228,3/4,1:08.88,68.88,False,False,False,"17.77,34.33,52.61"
76,短水路,15,女子,4×25mフリーリレー,200～239歳,,,59.15,11,南青山,215,3/2,1:11.31,71.31,False,False,False,"16.03,36.91,56.53"
76,短水路,15,女子,4×25mフリーリレー,200～239歳,,,59.15,12,南千住,217,4/7,1:11.47,71.47,False,False,False,"16.91,36.90,54.59"
76,短水路,15,女子,4×25mフリーリレー,200～239歳,,,59.15,13,長津田,204,4/8,1:14.24,74.24,False,False,False,"18.63,37.59,55.11"
76,短水路,15,女子,4×25mフリーリレー,200～239歳,,,59.15,14,茂原,207,2/2,1:22.80,82.8,False,False,False,"20.52,43.29,1:06.67"
76,短水路,15,女子,4×25mフリーリレー,160～199歳,,,54.64,1,阿佐谷,163,6/7,59.68,59.68,False,False,False,"14.07,29.45,44.74"
76,短水路,15,女子,4×25mフリーリレー,160～199歳,,,54.64,2,長津田,165,6/6,1:00.09,60.09,False,False,False,"14.29,31.34,44.67"
76,短水路,15,女子,4×25mフリーリレー,160～199歳,,,54.64,3,二俣川,170,6/2,1:00.70,60.7,False,False,False,"15.63,32.00,47.02"
76,短水路,15,女子,4×25mフリーリレー,160～199歳,,,54.64,4,天王洲,188,4/4,1:10.81,70.81,False,False,False,"15.99,33.72,49.61"
76,短水路,15,女子,4×25mフリーリレー,120～159歳,,,54.71,1,成城,150,6/4,55.91,55.91,False,False,False,"13.75,27.36,42.55"
76,短水路,15,女子,4×25mフリーリレー,120～159歳,,,54.71,2,茂原,154,3/6,1:05.20,65.2,False,False,False,"13.80,29.71,48.84"
76,短水路,15,女子,4×25mフリーリレー,72～119歳,,,53.18,1,二俣川,100,6/5,57.26,57.26,False,False,False,"14.05,28.88,43.73"
76,短水路,16,男子,4×25mフリーリレー,280～319歳,,,1:03.09,1,流山,283,1/4,1:05.71,65.71,False,False,False,"16.77,34.75,51.25"
76,短水路,16,男子,4×25mフリーリレー,240～279歳,,,49.30,1,二俣川,240,3/7,56.62,56.62,False,False,False,"14.48,31.48,44.17"
76,短水路,16,男子,4×25mフリーリレー,240～279歳,,,49.30,2,長津田,253,2/4,58.63,58.63,False,False,False,"12.87,28.07,45.02"
76,短水路,16,男子,4×25mフリーリレー,240～279歳,,,49.30,3,市ヶ尾,251,2/1,1:01.86,61.86,False,False,False,"15.21,33.65,49.56"
76,短水路,16,男子,4×25mフリーリレー,240～279歳,,,49.30,4,葛西,244,1/5,1:05.16,65.16,False,False,False,"14.05,31.59,48.45"
76,短水路,16,男子,4×25mフリーリレー,240～279歳,,,49.30,5,大宮宮原,245,1/3,1:06.35,66.35,False,False,False,"14.16,33.53,51.68"
76,短水路,16,男子,4×25mフリーリレー,240～279歳,,,49.30,6,成城,267,2/7,1:10.28,70.28,False,False,False,"16.21,35.33,53.38"
76,短水路,16,男子,4×25mフリーリレー,240～279歳,,,49.30,7,Ｇ－ＳＰＡ,262,1/7,1:17.02,77.02,False,False,False,"18.28,39.35,1:02.28"
76,短水路,16,男子,4×25mフリーリレー,200～239歳,,,47.12,1,二俣川,202,3/4,50.89,50.89,False,False,False,"13.25,26.54,39.18"
76,短水路,16,男子,4×25mフリーリレー,200～239歳,,,47.12,2,用賀,213,3/2,55.06,55.06,False,False,False,"16.16,29.43,43.71"
76,短水路,16,男子,4×25mフリーリレー,200～239歳,,,47.12,3,成城,230,3/3,58.52,58.52,False,False,False,"13.74,29.18,44.97"
76,短水路,16,男子,4×25mフリーリレー,200～239歳,,,47.12,4,長津田,220,2/6,1:01.09,61.09,False,False,False,"15.19,30.99,47.57"
76,短水路,16,男子,4×25mフリーリレー,200～239歳,,,47.12,5,茂原,230,1/2,1:02.07,62.07,False,False,False,"16.83,33.42,49.02"
76,短水路,16,男子,4×25mフリーリレー,200～239歳,,,47.12,6,慶應日吉,226,3/8,1:02.16,62.16,False,False,False,"14.41,30.87,48.03"
76,短水路,16,男子,4×25mフリーリレー,200～239歳,,,47.12,7,上池袋,232,2/2,1:06.31,66.31,False,False,False,"17.17,33.27,52.58"
76,短水路,16,男子,4×25mフリーリレー,200～239歳,,,47.12,8,天王洲,226,1/6,1:13.77,73.77,False,False,False,"24.40,42.71,59.01"
76,短水路,16,男子,4×25mフリーリレー,160～199歳,,,45.05,1,二俣川,174,4/4,47.01,47.01,False,False,False,"11.93,23.93,36.03"
76,短水路,16,男子,4×25mフリーリレー,160～199歳,,,45.05,2,阿佐谷,161,4/2,48.42,48.42,False,False,False,"12.00,24.42,36.67"
76,短水路,16,男子,4×25mフリーリレー,160～199歳,,,45.05,3,葛西,163,4/1,50.19,50.19,False,False,False,"12.04,23.56,37.32"
76,短水路,16,男子,4×25mフリーリレー,160～199歳,,,45.05,4,長津田,170,4/7,50.69,50.69,False,False,False,"12.87,25.97,38.52"
76,短水路,16,男子,4×25mフリーリレー,160～199歳,,,45.05,5,おおたか,197,2/5,53.03,53.03,False,False,False,"15.04,28.56,40.36"
76,短水路,16,男子,4×25mフリーリレー,160～199歳,,,45.05,6,阿佐谷,182,3/5,54.66,54.66,False,False,False,"13.24,28.56,42.14"
76,短水路,16,男子,4×25mフリーリレー,160～199歳,,,45.05,7,大森,180,2/3,57.24,57.24,False,False,False,"14.59,29.07,45.19"
76,短水路,16,男子,4×25mフリーリレー,120～159歳,,,44.74,1,阿佐谷,129,4/5,45.09,45.09,False,False,False,"10.79,22.67,33.89"
76,短水路,16,男子,4×25mフリーリレー,120～159歳,,,44.74,2,成城,139,4/3,46.97,46.97,False,False,False,"11.64,23.56,35.05"
76,短水路,16,男子,4×25mフリーリレー,120～159歳,,,44.74,3,慶應日吉,136,3/6,49.37,49.37,False,False,False,"11.84,22.93,37.10"
76,短水路,16,男子,4×25mフリーリレー,120～159歳,,,44.74,4,八王子,149,3/1,53.41,53.41,False,False,False,"12.91,27.36,41.44"
76,短水路,16,男子,4×25mフリーリレー,72～119歳,,,44.07,1,二俣川,108,4/6,51.82,51.82,False,False,False,"13.98,26.09,38.65"
76,短水路,16,男子,4×25mフリーリレー,72～119歳,,,44.07,2,二俣川,92,4/8,52.33,52.33,False,False,False,"12.68,25.00,37.26"
76,短水路,17,女子,4×50mメドレーリレー,280～319歳,2:32.54,2:51.73,3:02.99,1,成瀬,280,1/3,3:19.01,199.01,False,False,False,"25.87,56.44,1:18.44,1:44.78,2:07.33,2:35.22,2:55.18"
76,短水路,17,女子,4×50mメドレーリレー,280～319歳,2:32.54,2:51.73,3:02.99,2,おおたか,285,2/1,3:37.83,217.82999999999998,False,False,False,"28.26,58.64,1:25.31,1:55.89,2:19.37,2:46.07,3:10.25"
76,短水路,17,女子,4×50mメドレーリレー,240～279歳,2:18.67,2:18.67,2:39.90,1,二俣川,242,3/1,2:40.52,160.52,False,False,False,"21.69,43.42,1:03.10,1:26.17,1:43.65,2:04.50,2:22.00"
76,短水路,17,女子,4×50mメドレーリレー,240～279歳,2:18.67,2:18.67,2:39.90,2,松戸,262,2/4,2:47.09,167.09,False,False,False,"23.43,45.39,1:05.64,1:29.55,1:48.35,2:11.00,2:28.54"
76,短水路,17,女子,4×50mメドレーリレー,240～279歳,2:18.67,2:18.67,2:39.90,3,成城,254,2/3,3:04.14,184.14,False,False,False,"22.69,47.52,1:11.97,1:40.14,2:01.07,2:25.66,2:44.38"
76,短水路,17,女子,4×50mメドレーリレー,240～279歳,2:18.67,2:18.67,2:39.90,4,越谷,243,2/2,3:12.07,192.07,False,False,False,"21.08,44.43,1:08.29,1:36.81,2:05.17,2:40.52,2:55.44"
76,短水路,17,女子,4×50mメドレーリレー,240～279歳,2:18.67,2:18.67,2:39.90,5,慶應日吉,243,1/5,3:13.46,193.46,False,False,False,"23.40,47.48,1:14.06,1:42.54,2:04.17,2:31.38,2:51.08"
76,短水路,17,女子,4×50mメドレーリレー,240～279歳,2:18.67,2:18.67,2:39.90,6,阿佐谷,262,1/6,3:45.69,225.69,False,False,False,"25.77,51.01,1:20.50,1:54.49,2:24.44,2:59.02,3:21.81"
76,短水路,17,女子,4×50mメドレーリレー,200～239歳,2:06.51,2:10.77,2:16.24,1,大森,212,2/6,2:38.71,158.71,False,False,False,"18.10,36.26,57.65,1:21.98,1:39.73,2:00.89,2:19.63"
76,短水路,17,女子,4×50mメドレーリレー,200～239歳,2:06.51,2:10.77,2:16.24,2,成城,236,3/7,2:44.02,164.02,False,False,False,"23.68,48.28,1:08.81,1:32.29,1:48.70,2:08.43,2:25.27"
76,短水路,17,女子,4×50mメドレーリレー,200～239歳,2:06.51,2:10.77,2:16.24,3,金沢八景,223,1/4,2:48.29,168.29,False,False,False,"22.72,46.13,1:08.15,1:32.81,1:49.88,2:12.15,2:29.74"
76,短水路,17,女子,4×50mメドレーリレー,200～239歳,2:06.51,2:10.77,2:16.24,4,阿佐谷,224,3/8,2:51.11,171.11,False,False,False,"19.72,39.29,1:01.69,1:28.46,1:49.30,2:16.74,2:32.77"
76,短水路,17,女子,4×50mメドレーリレー,160～199歳,1:59.33,2:03.16,2:17.54,1,長津田,165,3/2,2:35.93,155.93,False,False,False,"17.06,35.30,58.63,1:25.85,1:41.61,2:00.88,2:17.39"
76,短水路,17,女子,4×50mメドレーリレー,160～199歳,1:59.33,2:03.16,2:17.54,2,二俣川,169,2/5,2:42.98,162.98,False,False,False,"21.05,41.35,1:00.85,1:23.00,1:43.07,2:07.22,2:24.91"
76,短水路,17,女子,4×50mメドレーリレー,160～199歳,1:59.33,2:03.16,2:17.54,3,慶應日吉,192,2/7,2:51.14,171.14,False,False,False,"18.28,36.72,59.27,1:25.56,1:47.10,2:13.69,2:32.11"
76,短水路,17,女子,4×50mメドレーリレー,120～159歳,1:54.21,1:54.21,2:14.40,1,おおたか,124,3/4,2:12.93,132.93,True,False,False,"15.10,30.51,48.99,1:10.67,1:25.04,1:42.78,1:57.37"
76,短水路,17,女子,4×50mメドレーリレー,120～159歳,1:54.21,1:54.21,2:14.40,2,成城,151,3/5,2:20.98,140.98,False,False,False,"16.56,33.82,54.12,1:17.69,1:32.42,1:50.01,2:05.18"
76,短水路,17,女子,4×50mメドレーリレー,120～159歳,1:54.21,1:54.21,2:14.40,3,阿佐谷,148,3/6,2:21.94,141.94,False,False,False,"16.66,33.59,51.53,1:13.20,1:28.42,1:47.68,2:03.68"
76,短水路,17,女子,4×50mメドレーリレー,72～119歳,1:54.05,,2:16.70,1,二俣川,103,3/3,2:20.94,140.94,False,False,False,"15.89,32.41,53.48,1:18.54,1:33.09,1:49.97,2:04.91"
76,短水路,18,男子,4×50mメドレーリレー,240～279歳,1:54.15,1:56.54,1:56.54,1,大宮宮原,240,1/3,2:19.77,139.77,False,False,False,"18.48,36.60,54.91,1:16.46,1:30.05,1:46.84,2:02.28"
76,短水路,18,男子,4×50mメドレーリレー,240～279歳,1:54.15,1:56.54,1:56.54,2,二俣川,240,1/5,2:20.19,140.19,False,False,False,"17.10,34.51,55.13,1:18.69,1:31.74,1:47.30,2:03.41"
76,短水路,18,男子,4×50mメドレーリレー,240～279歳,1:54.15,1:56.54,1:56.54,3,越谷,252,1/7,2:34.21,154.21,False,False,False,"19.85,39.03,57.28,1:19.30,1:35.46,1:55.29,2:13.42"
76,短水路,18,男子,4×50mメドレーリレー,240～279歳,1:54.15,1:56.54,1:56.54,4,成城,262,2/3,2:35.30,155.3,False,False,False,"20.94,42.81,1:05.04,1:31.11,1:44.04,1:59.70,2:16.93"
76,短水路,18,男子,4×50mメドレーリレー,240～279歳,1:54.15,1:56.54,1:56.54,5,長津田,252,1/2,2:38.23,158.23,False,False,False,"21.85,44.19,1:01.36,1:21.72,1:41.50,2:06.16,2:21.45"
76,短水路,18,男子,4×50mメドレーリレー,240～279歳,1:54.15,1:56.54,1:56.54,6,阿佐谷,266,1/8,2:50.08,170.07999999999998,False,False,False,"21.69,43.98,1:06.98,1:33.42,1:50.56,2:10.89,2:29.72"
76,短水路,18,男子,4×50mメドレーリレー,200～239歳,1:48.40,1:48.40,1:52.43,1,清瀬,215,3/1,1:59.38,119.38,False,False,False,"13.51,27.09,41.68,59.64,1:13.92,1:30.82,1:44.73"
76,短水路,18,男子,4×50mメドレーリレー,200～239歳,1:48.40,1:48.40,1:52.43,2,大森,201,2/1,2:10.20,130.2,False,False,False,"18.41,36.57,55.49,1:16.67,1:29.22,1:43.79,1:56.89"
76,短水路,18,男子,4×50mメドレーリレー,200～239歳,1:48.40,1:48.40,1:52.43,3,阿佐谷,200,2/2,2:12.45,132.45,False,False,False,"14.81,29.92,46.36,1:05.59,1:22.69,1:42.89,1:56.91"
76,短水路,18,男子,4×50mメドレーリレー,200～239歳,1:48.40,1:48.40,1:52.43,4,長津田,206,2/6,2:16.49,136.49,False,False,False,"20.09,40.63,56.55,1:16.57,1:30.95,1:48.62,2:01.99"
76,短水路,18,男子,4×50mメドレーリレー,200～239歳,1:48.40,1:48.40,1:52.43,5,茂原,203,1/1,2:30.55,150.55,False,False,False,"18.91,37.71,58.20,1:21.90,1:35.80,1:52.45,2:11.33"
76,短水路,18,男子,4×50mメドレーリレー,160～199歳,1:42.90,1:42.90,1:48.85,1,阿佐谷,161,3/4,1:56.95,116.95,False,False,False,"14.94,30.06,44.81,1:02.90,1:15.56,1:30.77,1:42.94"
76,短水路,18,男子,4×50mメドレーリレー,160～199歳,1:42.90,1:42.90,1:48.85,2,長津田,162,3/8,2:05.20,125.2,False,False,False,"17.13,35.34,50.11,1:09.38,1:22.40,1:38.44,1:51.06"
