relay_key,swim_order,athlete_name,dive_time,split_display,split_seconds,is_record
77_3_160～199歳_セ・天王洲_3,4,四井美穂,0.0,33.09,33.09,False
77_3_160～199歳_セ・南青山_4,1,福田ユリヤ,0.76,42.48,42.48,False
77_3_160～199歳_セ・南青山_4,2,山崎美南子,0.46,48.28,48.28,False
77_3_160～199歳_セ・南青山_4,3,皆川すみれ,0.68,34.26,34.26,False
77_3_160～199歳_セ・南青山_4,4,二宮若葉,0.49,33.80,33.8,False
77_3_160～199歳_セ・茂原_5,1,岡澤志織,0.83,30.72,30.72,False
77_3_160～199歳_セ・茂原_5,2,宮川ひとみ,,45.38,45.38,False
77_3_160～199歳_セ・茂原_5,3,齋藤準子,0.64,51.59,51.59,False
77_3_160～199歳_セ・茂原_5,4,岡澤美咲,0.64,35.63,35.63,False
77_3_120～159歳_セ・おおたか_1,1,中村可奈子,0.76,34.01,34.01,False
77_3_120～159歳_セ・おおたか_1,2,高橋未沙,0.92,37.45,37.45,False
77_3_120～159歳_セ・おおたか_1,3,柳有美子,0.44,34.10,34.1,False
77_3_120～159歳_セ・おおたか_1,4,嶋田菜々子,0.34,31.64,31.64,False
77_3_120～159歳_セ・平塚_2,1,藤本淑恵,0.93,36.15,36.15,False
77_3_120～159歳_セ・平塚_2,2,西田真樹,0.52,38.44,38.44,False
77_3_120～159歳_セ・平塚_2,3,木田景子,0.15,31.20,31.2,False
77_3_120～159歳_セ・平塚_2,4,足立知実,0.69,34.15,34.15,False
77_3_72～119歳_セ・成城_1,1,広瀬幸音,0.77,31.55,31.55,False
77_3_72～119歳_セ・成城_1,2,宮田さくら,0.18,31.55,31.55,False
77_3_72～119歳_セ・成城_1,3,仲田笑美,0.39,30.03,30.03,False
77_3_72～119歳_セ・成城_1,4,中畑眸,0.44,31.50,31.5,False
77_3_72～119歳_セ・二俣川_2,1,表侑寿,0.67,30.54,30.54,False
77_3_72～119歳_セ・二俣川_2,2,松本彩花,0.49,33.97,33.97,False
77_3_72～119歳_セ・二俣川_2,3,深堀陽子,0.55,32.54,32.54,False
77_3_72～119歳_セ・二俣川_2,4,竹下菜々美,0.43,29.72,29.72,False
77_4_280～319歳_セ・成城_1,1,若宮強,0.73,35.22,35.22,False
77_4_280～319歳_セ・成城_1,2,木津誠,0.54,34.83,34.83,False
77_4_280～319歳_セ・成城_1,3,吉田亮,0.75,37.29,37.29,False
77_4_280～319歳_セ・成城_1,4,松下達一,0.91,41.58,41.58,False
77_4_240～279歳_セ・前橋_1,1,平田貴幸,0.72,28.77,28.77,False
77_4_240～279歳_セ・前橋_1,2,荒川秀明,0.31,27.63,27.63,False
77_4_240～279歳_セ・前橋_1,3,滋野文夫,0.51,30.05,30.05,False
77_4_240～279歳_セ・前橋_1,4,金子惠一,0.31,26.65,26.65,False
77_4_240～279歳_セ・二俣川_2,1,富松実,0.71,32.18,32.18,False
77_4_240～279歳_セ・二俣川_2,2,香川左近,0.78,38.17,38.17,False
77_4_240～279歳_セ・二俣川_2,3,長崎啓,0.45,28.31,28.31,False
77_4_240～279歳_セ・二俣川_2,4,石上智啓,0.38,29.45,29.45,False
77_4_240～279歳_セ・市ヶ尾_3,1,神尾尚人,0.69,32.84,32.84,False
77_4_240～279歳_セ・市ヶ尾_3,2,大滝恭伸,0.16,33.83,33.83,False
77_4_240～279歳_セ・市ヶ尾_3,3,茂木和哉,0.17,35.93,35.93,False
77_4_240～279歳_セ・市ヶ尾_3,4,塚越有宏,0.36,32.87,32.87,False
77_4_240～279歳_セ・長津田_4,1,金子謙一,0.78,33.08,33.08,False
77_4_240～279歳_セ・長津田_4,2,西森文吏郎,0.47,37.32,37.32,False
77_4_240～279歳_セ・長津田_4,3,飯沼明,0.6,39.21,39.21,False
77_4_240～279歳_セ・長津田_4,4,西野宮冬木,0.33,29.84,29.84,False
77_4_240～279歳_セ・おおたか_5,1,橋本亘,0.96,39.59,39.59,False
77_4_240～279歳_セ・おおたか_5,2,松永勝,0.61,47.21,47.21,False
77_4_240～279歳_セ・おおたか_5,3,山田義明,0.5,36.04,36.04,False
77_4_240～279歳_セ・おおたか_5,4,手塚満,0.56,46.56,46.56,False
77_4_200～239歳_セ・市ヶ尾_1,1,池田正輝,0.77,25.91,25.91,False
77_4_200～239歳_セ・市ヶ尾_1,2,菊池千二,0.37,28.95,28.95,False
77_4_200～239歳_セ・市ヶ尾_1,3,新井良育,0.48,30.61,30.61,False
77_4_200～239歳_セ・市ヶ尾_1,4,図師拓千,0.39,27.26,27.26,False
77_4_200～239歳_セ・長津田_2,1,藤本豊和,0.68,29.09,29.09,False
77_4_200～239歳_セ・長津田_2,2,矢部裕之,0.41,29.16,29.16,False
77_4_200～239歳_セ・長津田_2,3,岡村勝重,0.39,28.80,28.8,False
77_4_200～239歳_セ・長津田_2,4,花井一也,0.04,27.55,27.55,False
77_4_200～239歳_セ・葛西_3,1,原田真,0.82,31.73,31.73,False
77_4_200～239歳_セ・葛西_3,2,小林健,0.12,29.30,29.3,False
77_4_200～239歳_セ・葛西_3,3,弭間政隆,0.44,29.66,29.66,False
77_4_200～239歳_セ・葛西_3,4,宮木幸彦,0.23,30.90,30.9,False
77_4_200～239歳_セ・二俣川_4,1,堀川広祐,0.63,30.81,30.81,False
77_4_200～239歳_セ・二俣川_4,2,下家成人,0.24,30.73,30.73,False
77_4_200～239歳_セ・二俣川_4,3,草野剛史,0.58,33.24,33.24,False
77_4_200～239歳_セ・二俣川_4,4,永瀬知之,0.37,27.74,27.74,False
77_4_200～239歳_セ・南青山_5,1,山賀勝之,0.73,31.44,31.44,False
77_4_200～239歳_セ・南青山_5,2,沼田真清,0.43,31.55,31.55,False
77_4_200～239歳_セ・南青山_5,3,横浜健,0.2,33.95,33.95,False
77_4_200～239歳_セ・南青山_5,4,松尾勇太,0.39,25.82,25.82,False
77_4_200～239歳_セ・慶應日吉_6,1,松崎敏明,0.7,29.38,29.38,False
77_4_200～239歳_セ・慶應日吉_6,2,森明法,0.58,32.82,32.82,False
77_4_200～239歳_セ・慶應日吉_6,3,久保田裕一,0.35,36.05,36.05,False
77_4_200～239歳_セ・慶應日吉_6,4,河野悟,0.59,28.92,28.92,False
77_4_200～239歳_セ・阿佐谷_7,1,北川貴義,0.7,28.03,28.03,False
77_4_200～239歳_セ・阿佐谷_7,2,折居彰,0.78,39.55,39.55,False
77_4_200～239歳_セ・阿佐谷_7,3,大川明徳,0.6,34.84,34.84,False
77_4_200～239歳_セ・阿佐谷_7,4,若杉佳宏,0.22,29.35,29.35,False
77_4_200～239歳_セ・天王洲_8,1,千葉忠英,0.71,32.73,32.73,False
77_4_200～239歳_セ・天王洲_8,2,宅間健介,0.64,30.52,30.52,False
77_4_200～239歳_セ・天王洲_8,3,佐藤流生,0.95,41.26,41.26,False
77_4_200～239歳_セ・天王洲_8,4,久保卓士,0.46,30.10,30.1,False
77_4_200～239歳_セ・慶應日吉_9,1,穴田啓樹,0.72,32.99,32.99,False
77_4_200～239歳_セ・慶應日吉_9,2,田中遼太,0.48,33.88,33.88,False
77_4_200～239歳_セ・慶應日吉_9,3,門倉孝行,0.68,30.63,30.63,False
77_4_200～239歳_セ・慶應日吉_9,4,大塚秀幸,0.54,38.04,38.04,False
77_4_200～239歳_セ・武蔵小杉_10,1,田辺直行,0.75,33.58,33.58,False
77_4_200～239歳_セ・武蔵小杉_10,2,近江信之,0.65,34.70,34.7,False
77_4_200～239歳_セ・武蔵小杉_10,3,小池輝明,0.54,35.44,35.44,False
77_4_200～239歳_セ・武蔵小杉_10,4,佐野裕之,0.41,37.61,37.61,False
77_4_200～239歳_セ・上池袋_11,1,近藤正之,0.97,33.81,33.81,False
77_4_200～239歳_セ・上池袋_11,2,岡部浩次,0.19,39.99,39.99,False
77_4_200～239歳_セ・上池袋_11,3,阿部宏之助,0.48,38.15,38.15,False
77_4_200～239歳_セ・上池袋_11,4,大野淳哉,0.24,30.13,30.13,False
77_4_200～239歳_セ・大森_12,1,松井哲郎,0.7,32.56,32.56,False
77_4_200～239歳_セ・大森_12,2,御手洗康美,0.66,46.27,46.27,False
77_4_200～239歳_セ・大森_12,3,渡邉聖,0.73,40.70,40.7,False
77_4_200～239歳_セ・大森_12,4,具島春彦,0.59,52.16,52.16,False
77_4_160～199歳_セ・二俣川_1,1,前田崇行,0.74,28.52,28.52,False
77_4_160～199歳_セ・二俣川_1,2,鶴谷学,0.32,26.06,26.06,False
77_4_160～199歳_セ・二俣川_1,3,木村知行,0.41,28.14,28.14,False
77_4_160～199歳_セ・二俣川_1,4,立石裕太郎,0.46,26.72,26.72,False
77_4_160～199歳_セ・用賀_2,1,神部孝高,0.78,28.69,28.69,False
77_4_160～199歳_セ・用賀_2,2,柄澤英也,0.3,29.85,29.85,False
77_4_160～199歳_セ・用賀_2,3,飯田正敏,0.52,32.37,32.37,False
77_4_160～199歳_セ・用賀_2,4,室坂拓真,0.13,26.19,26.19,False
77_4_160～199歳_セ・長津田_3,1,村田雅治,0.64,27.04,27.04,False
77_4_160～199歳_セ・長津田_3,2,竹下翔,0.02,29.23,29.23,False
77_4_160～199歳_セ・長津田_3,3,池谷千尋,0.18,32.24,32.24,False
77_4_160～199歳_セ・長津田_3,4,祖川久茂,0.35,32.91,32.91,False
77_4_160～199歳_セ・武蔵小杉_4,1,三浦惇生,0.92,32.41,32.41,False
77_4_160～199歳_セ・武蔵小杉_4,2,山田大介,0.14,30.29,30.29,False
77_4_160～199歳_セ・武蔵小杉_4,3,藤井清和,0.58,30.85,30.85,False
77_4_160～199歳_セ・武蔵小杉_4,4,村上政行,0.47,31.16,31.16,False
77_4_160～199歳_セ・清瀬_5,1,萩原裕大,0.62,25.22,25.22,False
77_4_160～199歳_セ・清瀬_5,2,松本考弘,0.4,33.38,33.38,False
77_4_160～199歳_セ・清瀬_5,3,大木義之,0.58,36.62,36.62,False
77_4_160～199歳_セ・清瀬_5,4,渡誠,0.42,31.43,31.43,False
77_4_120～159歳_セ・柏_1,1,川口皓生,0.69,25.45,25.45,False
77_4_120～159歳_セ・柏_1,2,廣川大起,0.43,25.51,25.51,False
77_4_120～159歳_セ・柏_1,3,長田裕史,0.31,28.35,28.35,False
77_4_120～159歳_セ・柏_1,4,磯貝知弘,0.5,29.45,29.45,False
77_4_120～159歳_セ・阿佐谷_2,1,権本恭平,0.64,27.00,27.0,False
77_4_120～159歳_セ・阿佐谷_2,2,和田亮,0.37,29.06,29.06,False
77_4_120～159歳_セ・阿佐谷_2,3,棚網宏之,0.4,28.32,28.32,False
77_4_120～159歳_セ・阿佐谷_2,4,和田弘太郎,0.14,25.87,25.87,False
77_4_120～159歳_セ・天王洲_3,1,小野健,0.61,26.83,26.83,False
77_4_120～159歳_セ・天王洲_3,2,加間英貴,0.34,28.24,28.24,False
77_4_120～159歳_セ・天王洲_3,3,倉持公一,0.44,28.36,28.36,False
77_4_120～159歳_セ・天王洲_3,4,寺田遼太,0.57,28.23,28.23,False
77_4_120～159歳_セ・成城_4,1,山浦信,0.71,28.11,28.11,False
77_4_120～159歳_セ・成城_4,2,梅林大貴,0.21,27.85,27.85,False
77_4_120～159歳_セ・成城_4,3,羽田浩一,0.4,30.81,30.81,False
77_4_120～159歳_セ・成城_4,4,村上守,0.66,28.44,28.44,False
77_4_72～119歳_セ・八王子_1,1,和澤情,0.68,25.92,25.92,False
77_4_72～119歳_セ・八王子_1,2,韓準爀,0.37,24.09,24.09,False
77_4_72～119歳_セ・八王子_1,3,伊藤孝優,0.45,26.31,26.31,False
77_4_72～119歳_セ・八王子_1,4,木村隼人,0.31,24.76,24.76,False
77_4_72～119歳_セ・成城_2,1,黒田大介,0.64,27.43,27.43,False
77_4_72～119歳_セ・成城_2,2,柿沼龍史,0.1,27.30,27.3,False
77_4_72～119歳_セ・成城_2,3,小林和矢,0.33,26.12,26.12,False
77_4_72～119歳_セ・成城_2,4,宮田遼太,0.21,25.86,25.86,False
77_4_72～119歳_セ・葛西_3,1,前島悠也,0.63,26.63,26.63,False
77_4_72～119歳_セ・葛西_3,2,石井孟,0.32,26.55,26.55,False
77_4_72～119歳_セ・葛西_3,3,泉翔太,0.33,26.52,26.52,False
77_4_72～119歳_セ・葛西_3,4,加納聖士,0.32,27.15,27.15,False
77_4_72～119歳_セ・二俣川_4,1,山﨑陸真,0.79,30.29,30.29,False
77_4_72～119歳_セ・二俣川_4,2,田中啓二朗,0.16,26.82,26.82,False
77_4_72～119歳_セ・二俣川_4,3,田中壮一郎,0.41,26.31,26.31,False
77_4_72～119歳_セ・二俣川_4,4,秋澤裕介,0.21,26.33,26.33,False
77_4_72～119歳_セ・清瀬_5,1,金子智哉,0.88,27.35,27.35,False
77_4_72～119歳_セ・清瀬_5,2,塚本拓也,0.46,26.39,26.39,False
77_4_72～119歳_セ・清瀬_5,3,松本海星,0.79,31.54,31.54,False
77_4_72～119歳_セ・清瀬_5,4,西沢歩,0.44,27.50,27.5,False
77_5_280～319歳_セ・天王洲_1,1,梅田栄己子,,50.00,50.0,False
77_5_280～319歳_セ・天王洲_1,2,川島かよ子,,51.45,51.45,False
77_5_280～319歳_セ・天王洲_1,3,後藤明美,0.74,50.53,50.53,False
77_5_280～319歳_セ・天王洲_1,4,浅野みどり,0.59,44.88,44.88,False
77_5_240～279歳_セ・二俣川_1,1,上野真弓,0.9,40.82,40.82,False
77_5_240～279歳_セ・二俣川_1,2,野島久枝,0.48,40.70,40.7,False
77_5_240～279歳_セ・二俣川_1,3,武井麻知子,0.44,41.47,41.47,False
77_5_240～279歳_セ・二俣川_1,4,永瀬秀子,0.35,36.53,36.53,False
77_5_240～279歳_セ・成城_2,1,高梨美樹,0.77,40.93,40.93,False
77_5_240～279歳_セ・成城_2,2,吉野治子,0.14,41.36,41.36,False
77_5_240～279歳_セ・成城_2,3,森直子,0.64,38.76,38.76,False
77_5_240～279歳_セ・成城_2,4,仲田久美子,0.54,35.86,35.86,False
77_5_240～279歳_セ・南千住_3,1,杉本浩美,0.7,33.86,33.86,False
77_5_240～279歳_セ・南千住_3,2,石崎節代,0.7,47.42,47.42,False
77_5_240～279歳_セ・南千住_3,3,古宇田淳子,0.57,45.78,45.78,False
77_5_240～279歳_セ・南千住_3,4,下川喜美枝,0.82,52.19,52.19,False
77_5_240～279歳_セ・天王洲_4,1,四井美穂,0.79,42.43,42.43,False
77_5_240～279歳_セ・天王洲_4,2,長谷川節子,0.29,58.49,58.49,False
77_5_240～279歳_セ・天王洲_4,3,鬼束洋子,0.76,52.10,52.1,False
77_5_240～279歳_セ・天王洲_4,4,櫻田琴,0.75,50.52,50.52,False
77_5_200～239歳_セ・長津田_1,1,宮林佑妃,0.92,35.64,35.64,False
77_5_200～239歳_セ・長津田_1,2,小池淳子,0.29,42.45,42.45,False
77_5_200～239歳_セ・長津田_1,3,久保とし子,0.41,47.23,47.23,False
77_5_200～239歳_セ・長津田_1,4,久保美由紀,0.46,45.90,45.9,False
77_5_200～239歳_セ・大森_2,1,小林名緒子,0.8,44.94,44.94,False
77_5_200～239歳_セ・大森_2,2,森信子,0.72,47.73,47.73,False
77_5_200～239歳_セ・大森_2,3,桐沢ひとみ,,51.28,51.28,False
77_5_200～239歳_セ・大森_2,4,冨永結衣子,0.49,41.41,41.41,False
77_5_160～199歳_セ・目黒_1,1,菊地美春,0.7,32.30,32.3,False
77_5_160～199歳_セ・目黒_1,2,池田智子,0.51,36.80,36.8,False
77_5_160～199歳_セ・目黒_1,3,舘野美香,0.04,31.38,31.38,False
77_5_160～199歳_セ・目黒_1,4,佐藤玖弥,0.62,31.02,31.02,False
77_5_160～199歳_セ・阿佐谷_2,1,石原なおみ,0.79,39.10,39.1,False
77_5_160～199歳_セ・阿佐谷_2,2,棚網恵理,0.3,39.74,39.74,False
77_5_160～199歳_セ・阿佐谷_2,3,小野真佐子,0.45,37.97,37.97,False
77_5_160～199歳_セ・阿佐谷_2,4,今井恵子,0.66,34.14,34.14,False
77_5_160～199歳_セ・二俣川_3,1,草野茜,0.71,39.15,39.15,False
77_5_160～199歳_セ・二俣川_3,2,前田由希映,0.73,41.44,41.44,False
77_5_160～199歳_セ・二俣川_3,3,松川律子,0.37,38.89,38.89,False
77_5_160～199歳_セ・二俣川_3,4,吉池奈々,0.44,38.45,38.45,False
77_5_160～199歳_セ・天王洲_4,1,中辻澄美,0.89,48.49,48.49,False
77_5_160～199歳_セ・天王洲_4,2,井島孝子,,47.76,47.76,False
77_5_160～199歳_セ・天王洲_4,3,森内裕子,0.52,48.45,48.45,False
77_5_160～199歳_セ・天王洲_4,4,萩原ゆりか,0.6,39.89,39.89,False
77_5_120～159歳_セ・成城_1,1,中畑眸,0.77,34.14,34.14,False
77_5_120～159歳_セ・成城_1,2,仲田笑美,0.44,31.68,31.68,False
77_5_120～159歳_セ・成城_1,3,宮田さくら,0.15,33.14,33.14,False
77_5_120～159歳_セ・成城_1,4,佐々木彩,0.2,33.73,33.73,False
77_5_120～159歳_セ・長津田_2,1,吉村華奈,0.78,32.16,32.16,False
77_5_120～159歳_セ・長津田_2,2,長崎千怜,0.22,32.44,32.44,False
77_5_120～159歳_セ・長津田_2,3,久保かおり,0.06,38.36,38.36,False
77_5_120～159歳_セ・長津田_2,4,川北恵,-0.01,31.91,31.91,False
77_5_72～119歳_セ・二俣川_1,1,竹下菜々美,0.68,31.27,31.27,False
77_5_72～119歳_セ・二俣川_1,2,松本彩花,0.53,36.50,36.5,False
77_5_72～119歳_セ・二俣川_1,3,深堀陽子,0.66,35.60,35.6,False
77_5_72～119歳_セ・二俣川_1,4,表侑寿,0.41,31.34,31.34,False
77_6_200～239歳_セ・大宮宮原_1,1,阿部憲一,0.72,31.12,31.12,False
77_6_200～239歳_セ・大宮宮原_1,2,宮川則仁,0.56,34.29,34.29,False
77_6_200～239歳_セ・大宮宮原_1,3,清田真人,0.41,32.31,32.31,False
77_6_200～239歳_セ・大宮宮原_1,4,川瀬健次,0.33,28.66,28.66,False
77_6_200～239歳_セ・二俣川_2,1,堀川広祐,0.67,33.77,33.77,False
77_6_200～239歳_セ・二俣川_2,2,下家成人,0.17,33.18,33.18,False
77_6_200～239歳_セ・二俣川_2,3,草野剛史,0.71,37.28,37.28,False
77_6_200～239歳_セ・二俣川_2,4,石上智啓,0.22,31.56,31.56,False
77_6_200～239歳_セ・天王洲_3,1,宅間健介,0.76,32.49,32.49,False
77_6_200～239歳_セ・天王洲_3,2,千葉忠英,0.7,38.56,38.56,False
77_6_200～239歳_セ・天王洲_3,3,日暮正明,0.83,37.88,37.88,False
77_6_200～239歳_セ・天王洲_3,4,久保卓士,0.67,35.81,35.81,False
77_6_200～239歳_セ・阿佐谷_4,1,大川明徳,1.0,37.41,37.41,False
77_6_200～239歳_セ・阿佐谷_4,2,若杉佳宏,0.34,32.10,32.1,False
77_6_200～239歳_セ・阿佐谷_4,3,吉村進,0.69,41.74,41.74,False
77_6_200～239歳_セ・阿佐谷_4,4,久保田勝己,0.55,36.13,36.13,False
77_6_200～239歳_セ・茂原_5,1,神戸優悠希,0.73,26.93,26.93,False
77_6_200～239歳_セ・茂原_5,2,菅沼憲司郎,0.6,39.35,39.35,False
77_6_200～239歳_セ・茂原_5,3,丸喜章,0.1,44.56,44.56,False
77_6_200～239歳_セ・茂原_5,4,山本和巳,0.77,41.88,41.88,False
77_6_160～199歳_セ・二俣川_1,1,前田崇行,0.72,27.52,27.52,False
77_6_160～199歳_セ・二俣川_1,2,永瀬知之,0.37,28.34,28.34,False
77_6_160～199歳_セ・二俣川_1,3,鶴谷学,0.51,26.51,26.51,False
77_6_160～199歳_セ・二俣川_1,4,立石裕太郎,0.41,26.95,26.95,False
77_6_160～199歳_セ・成城_2,1,石井龍,0.72,30.48,30.48,False
77_6_160～199歳_セ・成城_2,2,羽田浩一,0.44,32.42,32.42,False
77_6_160～199歳_セ・成城_2,3,村上守,0.46,29.92,29.92,False
77_6_160～199歳_セ・成城_2,4,中西剛,0.31,28.01,28.01,False
77_6_160～199歳_セ・大森_3,1,中原志門,0.69,28.74,28.74,False
