round,pool_type,race_no,gender,event_name,age_group,world_record,japan_record,meet_record,rank,athlete_name,team_name,lane,time_display,time_seconds,is_meet_record,is_japan_record,is_world_record,points_w,points_n,dive_time,lap_times,is_dnf
77,長水路,1,女子,200m自由形,60～64歳,2:21.03,2:31.90,2:35.22,11,宮田ひとみ,セ・阿佐谷,3/10,3:53.39,233.39,False,False,False,,,0.9,"54.95,1:55.10,2:57.27",False
77,長水路,1,女子,200m自由形,60～64歳,2:21.03,2:31.90,2:35.22,12,桐沢ひとみ,セ・大森,3/8,3:54.05,234.05,False,False,False,,,1.53,"52.34,1:52.33,2:54.86",False
77,長水路,1,女子,200m自由形,60～64歳,2:21.03,2:31.90,2:35.22,13,増子保子,セ・蘇我,2/8,3:54.48,234.48,False,False,False,,,1.0,"53.39,1:51.27,2:53.37",False
77,長水路,1,女子,200m自由形,55～59歳,2:16.28,2:26.86,2:31.44,1,年岡仁美,セ・千葉みなと,8/10,2:48.05,168.05,False,False,False,,,0.83,"38.37,1:21.56,2:05.63",False
77,長水路,1,女子,200m自由形,55～59歳,2:16.28,2:26.86,2:31.44,2,八尋加苗,セ・松戸,6/6,3:07.55,187.55,False,False,False,,,0.73,"43.55,1:33.43,2:22.21",False
77,長水路,1,女子,200m自由形,55～59歳,2:16.28,2:26.86,2:31.44,3,松川律子,セ・二俣川,5/4,3:15.85,195.85,False,False,False,,,0.89,"41.64,1:30.06,2:24.43",False
77,長水路,1,女子,200m自由形,55～59歳,2:16.28,2:26.86,2:31.44,4,柳田喜代美,セ・能見台,2/2,3:18.24,198.24,False,False,False,,,0.95,"45.26,1:34.44,2:26.10",False
77,長水路,1,女子,200m自由形,55～59歳,2:16.28,2:26.86,2:31.44,5,山口仁子,セ・上池袋,5/6,3:21.43,201.43,False,False,False,,,,"47.98,1:38.91,2:31.09",False
77,長水路,1,女子,200m自由形,55～59歳,2:16.28,2:26.86,2:31.44,6,棚橋悦子,セ・自由が丘,4/6,3:25.79,205.79,False,False,False,,,0.83,"47.74,1:40.30,2:34.81",False
77,長水路,1,女子,200m自由形,55～59歳,2:16.28,2:26.86,2:31.44,7,森内裕子,セ・天王洲,3/4,3:35.98,215.98,False,False,False,,,0.97,"49.79,1:45.66,2:42.67",False
77,長水路,1,女子,200m自由形,55～59歳,2:16.28,2:26.86,2:31.44,8,佐々木夕子,セ・市ヶ尾,2/7,3:55.93,235.93,False,False,False,,,0.97,"54.66,1:54.94,2:56.27",False
77,長水路,1,女子,200m自由形,50～54歳,2:13.18,2:21.98,2:27.87,1,工藤遵江,セ・F宇都宮,7/5,2:45.27,165.27,False,False,False,,,0.75,"38.23,1:20.87,2:05.04",False
77,長水路,1,女子,200m自由形,50～54歳,2:13.18,2:21.98,2:27.87,2,友田智哲,セ・南青山,7/8,2:52.96,172.96,False,False,False,,,0.85,"39.17,1:22.14,2:07.90",False
77,長水路,1,女子,200m自由形,50～54歳,2:13.18,2:21.98,2:27.87,3,菅原幸,セ・トレッサ,7/6,2:59.27,179.27,False,False,False,,,0.84,"40.75,1:27.13,2:15.02",False
77,長水路,1,女子,200m自由形,50～54歳,2:13.18,2:21.98,2:27.87,4,柳有美子,セ・おおたか,6/10,3:04.98,184.98,False,False,False,,,0.85,"43.55,1:31.07,2:19.72",False
77,長水路,1,女子,200m自由形,50～54歳,2:13.18,2:21.98,2:27.87,5,成島志雅子,セ・F宇都宮,6/1,3:13.76,193.76,False,False,False,,,0.9,"42.47,1:31.35,2:23.52",False
77,長水路,1,女子,200m自由形,50～54歳,2:13.18,2:21.98,2:27.87,6,小田桐知子,セ・志木,6/8,3:23.08,203.07999999999998,False,False,False,,,1.04,"46.37,1:37.12,2:30.12",False
77,長水路,1,女子,200m自由形,50～54歳,2:13.18,2:21.98,2:27.87,7,森信子,セ・大森,3/6,3:38.45,218.45,False,False,False,,,1.21,"50.19,1:46.03,2:43.50",False
77,長水路,1,女子,200m自由形,45～49歳,2:10.09,2:17.82,2:31.07,1,高橋麻子,セ・市ヶ尾,7/9,2:55.74,175.74,False,False,False,,,0.75,"40.11,1:24.61,2:11.20",False
77,長水路,1,女子,200m自由形,45～49歳,2:10.09,2:17.82,2:31.07,2,草野茜,セ・二俣川,7/7,3:00.08,180.08,False,False,False,,,0.74,"41.52,1:26.59,2:13.49",False
77,長水路,1,女子,200m自由形,45～49歳,2:10.09,2:17.82,2:31.07,3,吉池奈々,セ・二俣川,7/10,3:01.30,181.3,False,False,False,,,0.68,"39.79,1:25.30,2:13.02",False
77,長水路,1,女子,200m自由形,45～49歳,2:10.09,2:17.82,2:31.07,4,細沼悦子,セ・越谷,6/5,3:07.83,187.83,False,False,False,,,0.87,"41.49,1:29.93,2:21.56",False
77,長水路,1,女子,200m自由形,45～49歳,2:10.09,2:17.82,2:31.07,5,前田由希映,セ・二俣川,6/3,3:12.46,192.46,False,False,False,,,0.83,"43.49,1:33.20,2:23.40",False
77,長水路,1,女子,200m自由形,40～44歳,2:09.28,2:15.70,2:31.64,1,吉村華余,セ・長津田,8/7,2:31.87,151.87,False,False,False,,,0.75,"34.54,1:12.60,1:52.57",False
77,長水路,1,女子,200m自由形,40～44歳,2:09.28,2:15.70,2:31.64,2,錦織佳奈子,ザバス川崎,7/1,3:01.00,181.0,False,False,False,,,0.95,"39.42,1:23.04,2:11.07",False
77,長水路,1,女子,200m自由形,40～44歳,2:09.28,2:15.70,2:31.64,3,久保かおり,セ・長津田,6/4,3:11.64,191.64,False,False,False,,,0.87,"41.71,1:30.18,2:21.93",False
77,長水路,1,女子,200m自由形,40～44歳,2:09.28,2:15.70,2:31.64,4,四井美穂,セ・天王洲,3/1,3:13.06,193.06,False,False,False,,,0.81,"46.02,1:35.44,2:25.04",False
77,長水路,1,女子,200m自由形,35～39歳,2:05.50,2:07.99,2:17.30,1,田中美鈴,セ・武蔵小杉,8/3,2:30.03,150.03,False,False,False,,,0.76,"34.28,1:12.22,1:51.14",False
77,長水路,1,女子,200m自由形,35～39歳,2:05.50,2:07.99,2:17.30,2,久保美由紀,セ・長津田,5/7,3:26.32,206.32,False,False,False,,,0.88,"45.70,1:39.83,2:35.36",False
77,長水路,1,女子,200m自由形,30～34歳,2:02.35,2:04.62,2:20.79,1,長谷川恵,セ・阿佐谷,8/8,2:36.58,156.57999999999998,False,False,False,,,0.87,"35.29,1:14.20,1:55.21",False
77,長水路,1,女子,200m自由形,30～34歳,2:02.35,2:04.62,2:20.79,2,中山翠,ザバス川崎,5/10,3:10.41,190.41,False,False,False,,,0.91,"41.95,1:30.22,2:21.56",False
77,長水路,1,女子,200m自由形,25～29歳,2:04.56,2:06.81,2:20.67,1,竹下菜々美,セ・二俣川,8/2,2:25.11,145.11,False,False,False,,,0.66,"33.29,1:10.02,1:47.75",False
77,長水路,1,女子,200m自由形,25～29歳,2:04.56,2:06.81,2:20.67,2,川俣星,セ・新都心,8/4,2:31.38,151.38,False,False,False,,,0.73,"33.77,1:11.63,1:51.53",False
77,長水路,1,女子,200m自由形,25～29歳,2:04.56,2:06.81,2:20.67,3,新後海優,セ・トレッサ,8/6,2:32.34,152.34,False,False,False,,,0.89,"31.51,1:07.39,1:48.60",False
77,長水路,1,女子,200m自由形,25～29歳,2:04.56,2:06.81,2:20.67,4,村岡礼奈,セ・桶川北本,7/2,2:55.75,175.75,False,False,False,,,0.76,"38.48,1:21.44,2:08.21",False
77,長水路,1,女子,200m自由形,18～24歳,,2:04.32,2:17.69,1,渡辺美楓,セ・谷津,8/5,2:16.87,136.87,True,False,False,,,0.67,"31.60,1:06.79,1:42.48",False
77,長水路,1,女子,200m自由形,18～24歳,,2:04.32,2:17.69,2,広瀬幸音,セ・成城,8/1,2:32.16,152.16,False,False,False,,,0.76,"33.94,1:12.31,1:52.42",False
77,長水路,2,男子,200m自由形,85～89歳,3:03.50,3:10.33,3:35.53,1,川本剛,セ・長沼,1/8,3:46.84,226.84,False,False,False,,,1.1,"51.34,1:47.83,2:48.46",False
77,長水路,2,男子,200m自由形,80～84歳,2:40.22,2:40.87,3:39.71,1,眞壁功,セ・藤沢,1/10,3:45.81,225.81,False,False,False,,,0.99,"52.27,1:50.05,2:47.61",False
77,長水路,2,男子,200m自由形,75～79歳,2:25.66,2:33.87,2:51.26,1,嶋﨑昭夫,セ・西東京,1/3,3:31.90,211.9,False,False,False,,,0.94,"42.37,1:32.94,2:31.34",False
77,長水路,2,男子,200m自由形,70～74歳,2:22.88,2:22.88,2:44.09,1,若宮強,セ・成城,2/4,3:00.17,180.17,False,False,False,,,0.76,"41.26,1:27.30,2:16.00",False
77,長水路,2,男子,200m自由形,70～74歳,2:22.88,2:22.88,2:44.09,2,菱沼和男,セ・葛西,2/2,3:19.08,199.07999999999998,False,False,False,,,0.87,"48.42,1:39.56,2:30.17",False
77,長水路,2,男子,200m自由形,70～74歳,2:22.88,2:22.88,2:44.09,3,森下善夫,セ・大宮宮原,1/2,3:35.42,215.42000000000002,False,False,False,,,1.03,"48.87,1:42.80,2:40.49",False
77,長水路,2,男子,200m自由形,65～69歳,2:09.39,2:19.96,2:26.86,1,吉原一彦,セ・阿佐谷,6/8,2:31.29,151.29,False,False,False,,,0.79,"35.77,1:14.95,1:53.85",False
77,長水路,2,男子,200m自由形,65～69歳,2:09.39,2:19.96,2:26.86,2,柏木治久,セ・成瀬,2/7,3:01.71,181.71,False,False,False,,,0.86,"43.38,1:29.96,2:18.29",False
77,長水路,2,男子,200m自由形,65～69歳,2:09.39,2:19.96,2:26.86,3,井上昌臣,セ・西東京,1/5,3:05.18,185.18,False,False,False,,,0.98,"39.64,1:24.06,2:13.95",False
77,長水路,2,男子,200m自由形,65～69歳,2:09.39,2:19.96,2:26.86,4,臼井全人,セ・大宮宮原,2/3,3:14.52,194.52,False,False,False,,,0.98,"45.84,1:35.03,2:25.73",False
77,長水路,2,男子,200m自由形,65～69歳,2:09.39,2:19.96,2:26.86,5,折居彰,セ・阿佐谷,1/9,3:29.30,209.3,False,False,False,,,1.28,"48.93,1:41.33,2:36.38",False
77,長水路,2,男子,200m自由形,65～69歳,2:09.39,2:19.96,2:26.86,6,中井岳郎,セ・成城,2/10,3:40.54,220.54,False,False,False,,,0.85,"43.35,1:37.96,2:39.45",False
77,長水路,2,男子,200m自由形,60～64歳,2:07.68,2:17.26,2:27.29,1,渡部佳彦,セ・市川,6/10,2:27.77,147.77,False,False,False,,,0.7,"34.31,1:12.51,1:50.35",False
77,長水路,2,男子,200m自由形,60～64歳,2:07.68,2:17.26,2:27.29,2,下家成人,セ・二俣川,5/7,2:34.32,154.32,False,False,False,,,0.75,"33.82,1:12.36,1:52.74",False
77,長水路,2,男子,200m自由形,60～64歳,2:07.68,2:17.26,2:27.29,3,久保田勝己,セ・阿佐谷,5/10,2:40.06,160.06,False,False,False,,,0.84,"38.02,1:18.60,2:00.86",False
77,長水路,2,男子,200m自由形,60～64歳,2:07.68,2:17.26,2:27.29,4,神尾尚人,セ・市ヶ尾,4/7,2:40.50,160.5,False,False,False,,,0.68,"37.46,1:18.71,2:00.62",False
77,長水路,2,男子,200m自由形,60～64歳,2:07.68,2:17.26,2:27.29,5,若島健二,セ・二俣川,4/1,2:47.51,167.51,False,False,False,,,0.89,"38.90,1:21.24,2:04.38",False
77,長水路,2,男子,200m自由形,60～64歳,2:07.68,2:17.26,2:27.29,6,池谷千尋,セ・長津田,3/7,2:53.55,173.55,False,False,False,,,0.73,"39.92,1:23.41,2:09.30",False
77,長水路,2,男子,200m自由形,60～64歳,2:07.68,2:17.26,2:27.29,7,名田裕,セ・稲毛海岸,3/3,3:06.09,186.09,False,False,False,,,0.96,"41.60,1:28.00,2:17.94",False
77,長水路,2,男子,200m自由形,60～64歳,2:07.68,2:17.26,2:27.29,8,山本和巳,セ・茂原,2/9,3:07.17,187.17,False,False,False,,,0.78,"43.29,1:30.15,2:19.51",False
77,長水路,2,男子,200m自由形,55～59歳,2:04.01,2:08.62,2:19.70,1,矢部裕之,セ・長津田,6/3,2:23.97,143.97,False,False,False,,,0.77,"32.93,1:09.47,1:46.77",False
77,長水路,2,男子,200m自由形,55～59歳,2:04.01,2:08.62,2:19.70,2,中村勝,セ・南千住,5/5,2:29.74,149.74,False,False,False,,,0.71,"34.52,1:12.40,1:51.49",False
77,長水路,2,男子,200m自由形,55～59歳,2:04.01,2:08.62,2:19.70,3,宮木幸彦,セ・葛西,4/9,2:39.30,159.3,False,False,False,,,0.78,"36.48,1:16.99,1:58.91",False
77,長水路,2,男子,200m自由形,55～59歳,2:04.01,2:08.62,2:19.70,4,宮川則仁,セ・大宮宮原,4/3,2:42.28,162.28,False,False,False,,,0.82,"36.82,1:17.37,2:00.13",False
77,長水路,2,男子,200m自由形,55～59歳,2:04.01,2:08.62,2:19.70,5,塚本幸治,セ・千葉みなと,5/1,2:45.07,165.07,False,False,False,,,0.83,"37.42,1:18.41,2:01.75",False
77,長水路,2,男子,200m自由形,55～59歳,2:04.01,2:08.62,2:19.70,6,本間丈博,セ・稲毛海岸,4/4,2:46.45,166.45,False,False,False,,,0.79,"37.80,1:18.77,2:03.01",False
77,長水路,2,男子,200m自由形,55～59歳,2:04.01,2:08.62,2:19.70,7,永家一徳,セ・市川,4/2,2:50.69,170.69,False,False,False,,,0.81,"39.47,1:22.68,2:08.07",False
77,長水路,2,男子,200m自由形,55～59歳,2:04.01,2:08.62,2:19.70,8,中島茂,セ・S湘南台,3/2,2:57.95,177.95,False,False,False,,,0.83,"39.76,1:23.52,2:09.85",False
77,長水路,2,男子,200m自由形,55～59歳,2:04.01,2:08.62,2:19.70,9,近藤正之,セ・上池袋,3/1,3:00.01,180.01,False,False,False,,,1.03,"38.42,1:22.38,2:10.65",False
77,長水路,2,男子,200m自由形,55～59歳,2:04.01,2:08.62,2:19.70,10,吉峯幸郎,セ・用賀,3/10,3:03.41,183.41,False,False,False,,,0.97,"40.97,1:27.18,2:15.89",False
77,長水路,2,男子,200m自由形,55～59歳,2:04.01,2:08.62,2:19.70,11,高田義久,セ・八王子,3/9,3:08.18,188.18,False,False,False,,,0.71,"38.70,1:24.99,2:16.59",False
77,長水路,2,男子,200m自由形,55～59歳,2:04.01,2:08.62,2:19.70,12,大塚秀幸,セ・慶應日吉,2/5,3:11.70,191.7,False,False,False,,,0.88,"41.03,1:28.24,2:19.54",False
77,長水路,2,男子,200m自由形,55～59歳,2:04.01,2:08.62,2:19.70,13,萱沼憲司郎,セ・茂原,2/1,3:18.94,198.94,False,False,False,,,0.91,"44.17,1:34.02,2:28.13",False
77,長水路,2,男子,200m自由形,55～59歳,2:04.01,2:08.62,2:19.70,14,佐藤流生,セ・天王洲,1/7,3:44.44,224.44,False,False,False,,,0.97,"47.04,1:41.84,2:43.06",False
77,長水路,2,男子,200m自由形,50～54歳,1:58.62,2:03.51,2:16.38,1,田窪達,セ・市ヶ尾,8/2,2:14.24,134.24,True,False,False,,,0.65,"29.41,1:02.63,1:37.28",False
77,長水路,2,男子,200m自由形,50～54歳,1:58.62,2:03.51,2:16.38,2,山田耕一,セ・清瀬,5/4,2:28.01,148.01,False,False,False,,,0.75,"34.70,1:12.63,1:51.85",False
77,長水路,2,男子,200m自由形,50～54歳,1:58.62,2:03.51,2:16.38,3,石上智啓,セ・二俣川,6/9,2:30.76,150.76,False,False,False,,,0.74,"35.77,1:14.58,1:53.93",False
77,長水路,2,男子,200m自由形,50～54歳,1:58.62,2:03.51,2:16.38,4,渡部弘一,セ・市川,5/6,2:31.84,151.84,False,False,False,,,0.77,"33.70,1:13.18,1:53.72",False
77,長水路,2,男子,200m自由形,50～54歳,1:58.62,2:03.51,2:16.38,5,清田真人,セ・大宮宮原,4/10,2:38.56,158.56,False,False,False,,,0.67,"36.97,1:18.80,2:00.11",False
77,長水路,2,男子,200m自由形,50～54歳,1:58.62,2:03.51,2:16.38,6,山田大介,セ・武蔵小杉,5/8,2:38.81,158.81,False,False,False,,,0.79,"36.98,1:17.10,1:58.16",False
77,長水路,2,男子,200m自由形,50～54歳,1:58.62,2:03.51,2:16.38,7,渡誠,セ・清瀬,5/9,2:41.61,161.61,False,False,False,,,0.85,"36.29,1:16.20,2:00.01",False
77,長水路,2,男子,200m自由形,50～54歳,1:58.62,2:03.51,2:16.38,8,山本英男,セ・大宮宮原,3/6,2:42.25,162.25,False,False,False,,,0.75,"37.33,1:18.47,2:01.03",False
77,長水路,2,男子,200m自由形,50～54歳,1:58.62,2:03.51,2:16.38,9,塚越有宏,セ・市ヶ尾,2/6,2:50.97,170.97,False,False,False,,,0.85,"39.42,1:22.52,2:07.92",False
77,長水路,2,男子,200m自由形,50～54歳,1:58.62,2:03.51,2:16.38,10,岩崎明,セ・前橋,4/6,2:57.74,177.74,False,False,False,,,0.92,"40.46,1:25.87,2:13.30",False
77,長水路,2,男子,200m自由形,50～54歳,1:58.62,2:03.51,2:16.38,11,今井英大,セ・川越,1/1,3:28.62,208.62,False,False,False,,,1.2,"46.44,1:36.38,2:33.70",False
77,長水路,2,男子,200m自由形,45～49歳,1:55.39,1:58.36,2:10.91,1,山岡拓馬,セ・清瀬,8/5,2:07.04,127.04,True,False,False,,,0.71,"28.81,1:01.58,1:35.63",False
77,長水路,2,男子,200m自由形,45～49歳,1:55.39,1:58.36,2:10.91,2,永瀬知之,セ・二俣川,7/8,2:21.00,141.0,False,False,False,,,0.77,"31.39,1:07.30,1:44.39",False
77,長水路,2,男子,200m自由形,45～49歳,1:55.39,1:58.36,2:10.91,3,花井一也,セ・長津田,6/5,2:24.64,144.64,False,False,False,,,0.69,"33.15,1:08.95,1:47.06",False
77,長水路,2,男子,200m自由形,45～49歳,1:55.39,1:58.36,2:10.91,4,桐本兼輔,セ・福生,6/1,2:26.80,146.8,False,False,False,,,0.71,"32.90,1:10.13,1:48.45",False
77,長水路,2,男子,200m自由形,45～49歳,1:55.39,1:58.36,2:10.91,5,皆川雅登,セ・大宮宮原,6/4,2:38.08,158.07999999999998,False,False,False,,,0.9,"37.11,1:17.41,1:58.96",False
77,長水路,2,男子,200m自由形,45～49歳,1:55.39,1:58.36,2:10.91,6,齊藤仁,セ・茂原,4/8,2:40.57,160.57,False,False,False,,,0.7,"35.91,1:15.67,1:58.03",False
77,長水路,2,男子,200m自由形,45～49歳,1:55.39,1:58.36,2:10.91,7,古屋俊一,セ・ときわ台,5/2,2:52.77,172.77,False,False,False,,,0.86,"36.03,1:18.60,2:03.87",False
77,長水路,2,男子,200m自由形,45～49歳,1:55.39,1:58.36,2:10.91,8,志水剛,セ・大宮宮原,1/6,3:16.03,196.03,False,False,False,,,0.98,"43.17,1:34.44,2:26.44",False
77,長水路,2,男子,200m自由形,45～49歳,1:55.39,1:58.36,2:10.91,9,櫻井直仁,セ・清瀬,2/8,3:29.04,209.04,False,False,False,,,1.0,"47.98,1:40.06,2:33.63",False
77,長水路,2,男子,200m自由形,40～44歳,1:53.65,1:59.07,2:07.37,1,前田崇行,セ・二俣川,8/8,2:13.24,133.24,False,False,False,,,0.68,"29.50,1:02.90,1:38.52",False
77,長水路,2,男子,200m自由形,40～44歳,1:53.65,1:59.07,2:07.37,2,石井将太,セ・成瀬,7/4,2:15.46,135.46,False,False,False,,,0.8,"30.77,1:04.41,1:39.29",False
77,長水路,2,男子,200m自由形,40～44歳,1:53.65,1:59.07,2:07.37,3,森本祐一,セ・清瀬,7/9,2:19.61,139.61,False,False,False,,,0.78,"33.15,1:09.28,1:45.04",False
77,長水路,2,男子,200m自由形,40～44歳,1:53.65,1:59.07,2:07.37,4,大作善洋,セ・柏,6/6,2:29.90,149.9,False,False,False,,,0.94,"33.58,1:11.14,1:49.98",False
77,長水路,2,男子,200m自由形,40～44歳,1:53.65,1:59.07,2:07.37,5,田子晃,セ・自由が丘,4/5,2:41.72,161.72,False,False,False,,,0.8,"36.18,1:16.92,1:59.60",False
77,長水路,2,男子,200m自由形,40～44歳,1:53.65,1:59.07,2:07.37,6,和田祐児,セ・松戸,3/8,2:54.04,174.04,False,False,False,,,0.81,"39.16,1:23.65,2:09.03",False
77,長水路,2,男子,200m自由形,35～39歳,1:51.84,1:51.84,2:03.40,1,高木祥一,セ・武蔵小杉,8/4,2:08.11,128.11,False,False,False,,,0.76,"29.43,1:01.84,1:35.73",False
77,長水路,2,男子,200m自由形,35～39歳,1:51.84,1:51.84,2:03.40,2,岩本和也,セ・志木,7/5,2:12.87,132.87,False,False,False,,,0.7,"30.74,1:04.55,1:39.10",False
77,長水路,2,男子,200m自由形,35～39歳,1:51.84,1:51.84,2:03.40,3,奥平竜司,セ・武蔵小杉,7/2,2:13.60,133.6,False,False,False,,,0.65,"29.54,1:02.84,1:38.28",False
77,長水路,2,男子,200m自由形,35～39歳,1:51.84,1:51.84,2:03.40,4,長田裕史,セ・柏,7/6,2:19.32,139.32,False,False,False,,,0.65,"32.12,1:07.23,1:43.61",False
77,長水路,2,男子,200m自由形,35～39歳,1:51.84,1:51.84,2:03.40,5,高津周平,セ・武蔵小杉,7/10,2:23.43,143.43,False,False,False,,,0.69,"31.20,1:07.66,1:45.27",False
