round,pool_type,race_no,gender,event_name,age_group,world_record,japan_record,meet_record,rank,athlete_name,team_name,lane,time_display,time_seconds,is_meet_record,is_japan_record,is_world_record,points_w,points_n,dive_time,lap_times,is_dnf
78,長水路,1,女子,200m自由形,70～74歳,2:29.56,2:49.80,3:05.67,3,中平信子,セ・成瀬,5/9,3:17.20,197.2,False,False,False,,,1.02,"45.05,1:34.99,2:26.97",False
78,長水路,1,女子,200m自由形,70～74歳,2:29.56,2:49.80,3:05.67,4,青砥美智子,セ・葛西,3/8,3:32.54,212.54,False,False,False,,,1.04,"50.02,1:43.91,2:38.99",False
78,長水路,1,女子,200m自由形,70～74歳,2:29.56,2:49.80,3:05.67,5,岡村悦子,セ・おおたか,4/9,3:36.78,216.78,False,False,False,,,1.1,"49.77,1:45.66,2:44.11",False
78,長水路,1,女子,200m自由形,70～74歳,2:29.56,2:49.80,3:05.67,6,菅和江,セ・戸塚,3/9,3:43.20,223.2,False,False,False,,,1.02,"53.73,1:52.50,2:49.79",False
78,長水路,1,女子,200m自由形,70～74歳,2:29.56,2:49.80,3:05.67,7,太田拓江,セ・戸塚,2/6,3:54.53,234.53,False,False,False,,,1.31,"52.15,1:51.37,2:53.33",False
78,長水路,1,女子,200m自由形,70～74歳,2:29.56,2:49.80,3:05.67,8,長野愛子,セ・柏,2/2,3:56.10,236.1,False,False,False,,,,"55.35,1:54.41,2:56.24",False
78,長水路,1,女子,200m自由形,70～74歳,2:29.56,2:49.80,3:05.67,9,菅井道子,セ・戸塚,2/1,4:05.56,245.56,False,False,False,,,1.17,"59.07,2:02.21,3:06.89",False
78,長水路,1,女子,200m自由形,70～74歳,2:29.56,2:49.80,3:05.67,10,富樫博子,セ・大森,1/8,4:08.26,248.26,False,False,False,,,,"54.94,1:57.46,3:02.33",False
78,長水路,1,女子,200m自由形,65～69歳,2:25.29,2:42.91,2:54.20,1,森谷登志江,セ・慶應日吉,6/10,3:14.53,194.53,False,False,False,,,0.9,"42.42,1:30.58,2:22.64",False
78,長水路,1,女子,200m自由形,65～69歳,2:25.29,2:42.91,2:54.20,2,山﨑京子,セ・横浜,5/5,3:18.55,198.55,False,False,False,,,0.96,"43.06,1:33.37,2:26.80",False
78,長水路,1,女子,200m自由形,65～69歳,2:25.29,2:42.91,2:54.20,3,久松葉子,セ・成瀬,4/2,3:31.46,211.46,False,False,False,,,1.12,"48.54,1:42.41,2:37.82",False
78,長水路,1,女子,200m自由形,65～69歳,2:25.29,2:42.91,2:54.20,4,森本美恵,セ・松戸,4/3,3:35.58,215.57999999999998,False,False,False,,,1.01,"50.03,1:44.64,2:42.89",False
78,長水路,1,女子,200m自由形,65～69歳,2:25.29,2:42.91,2:54.20,5,五月女美幸,セ・宇都宮,4/8,3:37.12,217.12,False,False,False,,,1.17,"47.71,1:42.60,2:40.53",False
78,長水路,1,女子,200m自由形,65～69歳,2:25.29,2:42.91,2:54.20,6,日和久美子,セ・戸塚,3/4,3:45.17,225.17000000000002,False,False,False,,,1.02,"52.12,1:49.92,2:49.35",False
78,長水路,1,女子,200m自由形,65～69歳,2:25.29,2:42.91,2:54.20,7,久保とし子,セ・長津田,3/2,3:48.50,228.5,False,False,False,,,1.08,"50.90,1:49.80,2:51.13",False
78,長水路,1,女子,200m自由形,65～69歳,2:25.29,2:42.91,2:54.20,8,下川喜美枝,セ・南千住,3/7,3:54.01,234.01,False,False,False,,,0.92,"53.75,1:53.07,2:53.74",False
78,長水路,1,女子,200m自由形,65～69歳,2:25.29,2:42.91,2:54.20,9,三嶋祐子,セ・阿佐谷,2/10,4:02.93,242.93,False,False,False,,,0.86,"56.04,1:58.21,3:02.47",False
78,長水路,1,女子,200m自由形,65～69歳,2:25.29,2:42.91,2:54.20,10,大西和子,セ・天王洲,1/2,4:45.09,285.09000000000003,False,False,False,,,1.16,"1:01.71,2:12.52,3:28.33",False
78,長水路,1,女子,200m自由形,65～69歳,2:25.29,2:42.91,2:54.20,,近藤みゆき,セ・阿佐谷,2/9,,,False,False,False,,,,,True
78,長水路,1,女子,200m自由形,60～64歳,2:16.57,2:31.90,2:35.22,1,石井裕美,セ・ときわ台,7/8,2:54.51,174.51,False,False,False,,,0.78,"40.07,1:24.98,2:10.73",False
78,長水路,1,女子,200m自由形,60～64歳,2:16.57,2:31.90,2:35.22,2,早津恵子,セ・越谷,7/2,2:58.76,178.76,False,False,False,,,0.73,"40.72,1:25.53,2:12.24",False
78,長水路,1,女子,200m自由形,60～64歳,2:16.57,2:31.90,2:35.22,3,福原美奈,セ・稲毛海岸,5/4,3:12.94,192.94,False,False,False,,,0.77,"45.22,1:34.90,2:24.98",False
78,長水路,1,女子,200m自由形,60～64歳,2:16.57,2:31.90,2:35.22,4,草森理子,セ・成瀬,4/4,3:27.01,207.01,False,False,False,,,0.72,"47.26,1:40.50,2:35.00",False
78,長水路,1,女子,200m自由形,60～64歳,2:16.57,2:31.90,2:35.22,5,山中恵子,セ・桶川北本,4/5,3:34.36,214.36,False,False,False,,,0.93,"45.50,1:38.46,2:35.99",False
78,長水路,1,女子,200m自由形,60～64歳,2:16.57,2:31.90,2:35.22,6,佐々木れい,セ・志木,2/4,3:52.08,232.07999999999998,False,False,False,,,1.03,"51.77,1:52.60,2:54.34",False
78,長水路,1,女子,200m自由形,60～64歳,2:16.57,2:31.90,2:35.22,7,桐沢ひとみ,セ・大森,3/1,4:02.17,242.17,False,False,False,,,1.26,"51.97,1:52.78,2:57.68",False
78,長水路,1,女子,200m自由形,55～59歳,2:16.28,2:26.86,2:31.44,1,八尋加苗,セ・松戸,6/8,3:10.03,190.03,False,False,False,,,0.85,"43.40,1:33.74,2:23.67",False
78,長水路,1,女子,200m自由形,55～59歳,2:16.28,2:26.86,2:31.44,2,山口仁子,セ・上池袋,5/8,3:15.54,195.54,False,False,False,,,,"47.02,1:37.76,2:28.22",False
78,長水路,1,女子,200m自由形,55～59歳,2:16.28,2:26.86,2:31.44,3,小林のぞみ,セ・越谷,5/1,3:17.33,197.32999999999998,False,False,False,,,,"44.76,1:35.39,2:27.20",False
78,長水路,1,女子,200m自由形,55～59歳,2:16.28,2:26.86,2:31.44,4,棚橋悦子,セ・自由が丘,5/2,3:24.41,204.41,False,False,False,,,0.73,"47.13,1:39.49,2:33.13",False
78,長水路,1,女子,200m自由形,55～59歳,2:16.28,2:26.86,2:31.44,5,森内裕子,セ・天王洲,4/1,3:38.87,218.87,False,False,False,,,1.04,"50.23,1:47.35,2:45.62",False
78,長水路,1,女子,200m自由形,55～59歳,2:16.28,2:26.86,2:31.44,6,江頭由美子,セ・袖ヶ浦,2/7,3:45.53,225.53,False,False,False,,,1.54,"51.66,1:50.22,2:50.44",False
78,長水路,1,女子,200m自由形,55～59歳,2:16.28,2:26.86,2:31.44,7,佐々木夕子,セ・市ヶ尾,3/10,3:57.54,237.54,False,False,False,,,0.91,"54.75,1:55.62,2:56.88",False
78,長水路,1,女子,200m自由形,55～59歳,2:16.28,2:26.86,2:31.44,,三浦鈴子,セ・志木,1/4,,,False,False,False,,,,,True
78,長水路,1,女子,200m自由形,50～54歳,2:11.40,2:21.98,2:27.87,1,浅尾有香,セ・大森,7/4,2:41.19,161.19,False,False,False,,,0.78,"37.29,1:17.95,2:00.41",False
78,長水路,1,女子,200m自由形,50～54歳,2:11.40,2:21.98,2:27.87,2,広瀬百合香,セ・武蔵小杉,7/5,2:41.39,161.39,False,False,False,,,0.69,"37.11,1:18.05,2:00.33",False
78,長水路,1,女子,200m自由形,50～54歳,2:11.40,2:21.98,2:27.87,3,佐々木美佐,セ・平塚,7/6,2:45.15,165.15,False,False,False,,,0.83,"36.84,1:18.11,2:01.74",False
78,長水路,1,女子,200m自由形,50～54歳,2:11.40,2:21.98,2:27.87,4,友田智哲,セ・南青山,7/3,2:51.81,171.81,False,False,False,,,0.93,"38.42,1:21.57,2:07.18",False
78,長水路,1,女子,200m自由形,50～54歳,2:11.40,2:21.98,2:27.87,5,柳有美子,セ・おおたか,5/3,2:55.07,175.07,False,False,False,,,0.93,"42.31,1:27.32,2:13.01",False
78,長水路,1,女子,200m自由形,50～54歳,2:11.40,2:21.98,2:27.87,6,高橋麻子,セ・市ヶ尾,7/9,2:55.31,175.31,False,False,False,,,0.78,"39.72,1:24.55,2:11.38",False
78,長水路,1,女子,200m自由形,50～54歳,2:11.40,2:21.98,2:27.87,7,成島志雅子,セ・F宇都宮,5/7,3:20.89,200.89,False,False,False,,,0.9,"44.13,1:34.07,2:27.54",False
78,長水路,1,女子,200m自由形,50～54歳,2:11.40,2:21.98,2:27.87,8,森信子,セ・大森,3/6,3:33.40,213.4,False,False,False,,,1.03,"49.91,1:44.08,2:39.30",False
78,長水路,1,女子,200m自由形,45～49歳,2:10.09,2:17.82,2:31.07,1,吉村華余,セ・長津田,8/3,2:32.33,152.32999999999998,False,False,False,,,0.8,"34.01,1:12.22,1:52.06",False
78,長水路,1,女子,200m自由形,45～49歳,2:10.09,2:17.82,2:31.07,2,日下幸子,ザバス川崎,8/10,2:35.38,155.38,False,False,False,,,0.98,"35.79,1:15.21,1:55.83",False
78,長水路,1,女子,200m自由形,45～49歳,2:10.09,2:17.82,2:31.07,3,四井美穂,セ・天王洲,4/6,2:55.48,175.48,False,False,False,,,0.82,"39.76,1:23.83,2:09.65",False
78,長水路,1,女子,200m自由形,45～49歳,2:10.09,2:17.82,2:31.07,4,草野茜,セ・二俣川,7/1,2:58.66,178.66,False,False,False,,,0.73,"40.96,1:25.76,2:12.51",False
78,長水路,1,女子,200m自由形,45～49歳,2:10.09,2:17.82,2:31.07,5,櫻井翠,セ・横浜,8/1,3:03.03,183.03,False,False,False,,,0.94,"36.34,1:20.85,2:12.27",False
78,長水路,1,女子,200m自由形,45～49歳,2:10.09,2:17.82,2:31.07,6,吉池奈々,セ・二俣川,6/4,3:05.74,185.74,False,False,False,,,0.76,"40.15,1:27.44,2:17.29",False
78,長水路,1,女子,200m自由形,45～49歳,2:10.09,2:17.82,2:31.07,7,細沼悦子,セ・越谷,6/7,3:06.80,186.8,False,False,False,,,0.99,"43.50,1:32.76,2:22.94",False
78,長水路,1,女子,200m自由形,45～49歳,2:10.09,2:17.82,2:31.07,8,前田由希映,セ・二俣川,6/2,3:17.84,197.84,False,False,False,,,0.91,"43.48,1:33.41,2:26.60",False
78,長水路,1,女子,200m自由形,45～49歳,2:10.09,2:17.82,2:31.07,9,宇田川美穂,セ・天王洲,4/7,3:30.69,210.69,False,False,False,,,0.85,"46.88,1:40.11,2:35.84",False
78,長水路,1,女子,200m自由形,45～49歳,2:10.09,2:17.82,2:31.07,10,市川百合子,セ・大宮宮原,5/6,3:33.21,213.21,False,False,False,,,,"49.15,1:43.74,2:39.93",False
78,長水路,1,女子,200m自由形,45～49歳,2:10.09,2:17.82,2:31.07,11,赤坂恵美子,セ・志木,4/10,3:46.24,226.24,False,False,False,,,0.97,"50.03,1:48.87,2:51.37",False
78,長水路,1,女子,200m自由形,45～49歳,2:10.09,2:17.82,2:31.07,12,高島典子,セ・大森,2/3,3:48.41,228.41,False,False,False,,,0.74,"50.74,1:47.16,2:44.86",False
78,長水路,1,女子,200m自由形,40～44歳,2:08.42,2:08.42,2:31.64,1,小豆澤和代,セ・慶應日吉,7/7,2:44.98,164.98,False,False,False,,,0.85,"36.57,1:17.39,2:01.54",False
78,長水路,1,女子,200m自由形,40～44歳,2:08.42,2:08.42,2:31.64,2,錦織佳奈子,ザバス川崎,6/5,2:58.70,178.7,False,False,False,,,0.92,"38.59,1:22.69,2:09.65",False
78,長水路,1,女子,200m自由形,40～44歳,2:08.42,2:08.42,2:31.64,3,久保かおり,セ・長津田,6/3,3:10.87,190.87,False,False,False,,,0.87,"41.95,1:30.45,2:21.82",False
78,長水路,1,女子,200m自由形,40～44歳,2:08.42,2:08.42,2:31.64,4,富永結衣子,セ・大森,6/9,3:16.00,196.0,False,False,False,,,0.82,"43.98,1:32.86,2:24.02",False
78,長水路,1,女子,200m自由形,40～44歳,2:08.42,2:08.42,2:31.64,5,井島孝子,セ・天王洲,1/7,3:45.77,225.77,False,False,False,,,1.15,"52.38,1:52.10,2:53.60",False
78,長水路,1,女子,200m自由形,35～39歳,2:05.50,2:07.99,2:17.30,1,久保美由紀,セ・長津田,5/10,3:25.52,205.52,False,False,False,,,0.94,"46.00,1:37.39,2:32.24",False
78,長水路,1,女子,200m自由形,30～34歳,2:02.35,2:04.62,2:20.79,1,松前優里奈,セ・おおたか,8/4,2:29.21,149.21,False,False,False,,,0.73,"33.88,1:11.88,1:50.48",False
78,長水路,1,女子,200m自由形,30～34歳,2:02.35,2:04.62,2:20.79,2,風間捺央,セ・市川,8/8,2:31.34,151.34,False,False,False,,,0.89,"33.77,1:10.59,1:50.82",False
78,長水路,1,女子,200m自由形,30～34歳,2:02.35,2:04.62,2:20.79,3,吉田のばら,セ・南千住,8/9,2:33.42,153.42000000000002,False,False,False,,,0.82,"34.78,1:12.78,1:52.53",False
78,長水路,1,女子,200m自由形,30～34歳,2:02.35,2:04.62,2:20.79,4,中山翠,ザバス川崎,7/10,3:04.36,184.36,False,False,False,,,0.86,"40.74,1:27.29,2:15.40",False
78,長水路,1,女子,200m自由形,25～29歳,2:02.06,2:06.81,2:20.67,1,新後海優,セ・トレッサ,8/6,2:27.33,147.32999999999998,False,False,False,,,0.81,"32.24,1:08.26,1:47.26",False
78,長水路,1,女子,200m自由形,25～29歳,2:02.06,2:06.81,2:20.67,2,川俣星,セ・新都心,8/7,2:30.18,150.18,False,False,False,,,0.74,"35.11,1:13.99,1:51.90",False
78,長水路,1,女子,200m自由形,25～29歳,2:02.06,2:06.81,2:20.67,3,竹下菜々美,セ・二俣川,8/2,2:31.09,151.09,False,False,False,,,0.7,"33.61,1:11.78,1:51.38",False
78,長水路,1,女子,200m自由形,18～24歳,,,2:16.87,1,岩城心美,セ・武蔵小杉,8/5,2:20.55,140.55,False,False,False,,,0.67,"31.70,1:07.54,1:43.84",False
78,長水路,2,男子,200m自由形,80～84歳,2:40.22,2:40.87,3:39.71,1,今修二,セ・越谷,2/7,3:29.64,209.64,True,False,False,,,0.97,"48.38,1:42.44,2:36.81",False
78,長水路,2,男子,200m自由形,80～84歳,2:40.22,2:40.87,3:39.71,2,中田正二,セ・成城,1/7,3:31.36,211.36,True,False,False,,,0.99,"47.62,1:41.04,2:37.62",False
78,長水路,2,男子,200m自由形,75～79歳,2:25.66,2:33.87,2:51.26,1,伴野保志,セ・阿佐谷,1/3,5:04.23,304.23,False,False,False,,,1.3,"1:03.00,2:19.44,3:44.20",False
78,長水路,2,男子,200m自由形,70～74歳,2:22.88,2:22.88,2:33.71,1,若宮強,セ・成城,3/7,3:08.34,188.34,False,False,False,,,0.75,"40.32,1:27.51,2:16.66",False
78,長水路,2,男子,200m自由形,70～74歳,2:22.88,2:22.88,2:33.71,2,菱沼和男,セ・葛西,3/10,3:21.70,201.7,False,False,False,,,0.85,"47.07,1:37.62,2:30.55",False
78,長水路,2,男子,200m自由形,70～74歳,2:22.88,2:22.88,2:33.71,3,飯沼明,セ・長津田,2/8,3:25.94,205.94,False,False,False,,,0.92,"47.47,1:38.60,2:32.06",False
78,長水路,2,男子,200m自由形,70～74歳,2:22.88,2:22.88,2:33.71,4,折居彰,セ・阿佐谷,1/4,3:26.62,206.62,False,False,False,,,1.04,"47.05,1:39.15,2:33.71",False
78,長水路,2,男子,200m自由形,70～74歳,2:22.88,2:22.88,2:33.71,5,森下善夫,セ・大宮宮原,1/6,3:35.72,215.72,False,False,False,,,0.97,"48.41,1:43.60,2:40.72",False
78,長水路,2,男子,200m自由形,65～69歳,2:09.39,2:19.96,2:26.86,1,仲宇佐隆一,セ・横浜,2/5,3:10.48,190.48,False,False,False,,,0.9,"41.39,1:30.28,2:21.44",False
78,長水路,2,男子,200m自由形,65～69歳,2:09.39,2:19.96,2:26.86,2,橋本政明,セ・志木,1/5,3:27.20,207.2,False,False,False,,,1.13,"45.74,1:37.04,2:31.10",False
78,長水路,2,男子,200m自由形,65～69歳,2:09.39,2:19.96,2:26.86,,堂園徹,セ・天王洲,2/4,,,False,False,False,,,,,False
78,長水路,2,男子,200m自由形,60～64歳,2:07.68,2:17.26,2:27.29,1,菊池千二,セ・市ヶ尾,4/5,2:27.50,147.5,False,False,False,,,0.84,"31.93,1:09.90,1:49.18",False
78,長水路,2,男子,200m自由形,60～64歳,2:07.68,2:17.26,2:27.29,2,早津英哉,セ・越谷,5/7,2:32.00,152.0,False,False,False,,,0.7,"34.54,1:14.20,1:52.77",False
78,長水路,2,男子,200m自由形,60～64歳,2:07.68,2:17.26,2:27.29,3,下家成人,セ・二俣川,5/3,2:34.09,154.09,False,False,False,,,0.77,"34.53,1:12.34,1:53.18",False
78,長水路,2,男子,200m自由形,60～64歳,2:07.68,2:17.26,2:27.29,4,若島健二,セ・二俣川,4/7,2:51.10,171.1,False,False,False,,,0.81,"39.64,1:22.85,2:07.44",False
78,長水路,2,男子,200m自由形,60～64歳,2:07.68,2:17.26,2:27.29,5,安間稔,セ・市ヶ尾,4/9,2:56.95,176.95,False,False,False,,,0.75,"38.57,1:22.02,2:09.03",False
78,長水路,2,男子,200m自由形,60～64歳,2:07.68,2:17.26,2:27.29,6,山本和巳,セ・茂原,3/9,3:13.45,193.45,False,False,False,,,0.81,"45.86,1:35.15,2:25.42",False
78,長水路,2,男子,200m自由形,55～59歳,2:04.01,2:08.62,2:19.70,1,矢部裕之,セ・長津田,5/5,2:23.66,143.66,False,False,False,,,0.84,"32.17,1:07.67,1:44.96",False
78,長水路,2,男子,200m自由形,55～59歳,2:04.01,2:08.62,2:19.70,2,宮川則仁,セ・大宮宮原,4/3,2:37.16,157.16,False,False,False,,,0.84,"35.00,1:14.48,1:55.78",False
78,長水路,2,男子,200m自由形,55～59歳,2:04.01,2:08.62,2:19.70,3,西野宮冬木,セ・長津田,5/1,2:37.49,157.49,False,False,False,,,1.0,"36.94,1:18.19,1:59.67",False
78,長水路,2,男子,200m自由形,55～59歳,2:04.01,2:08.62,2:19.70,4,宮木幸彦,セ・葛西,5/2,2:40.69,160.69,False,False,False,,,0.74,"37.64,1:19.50,2:01.16",False
78,長水路,2,男子,200m自由形,55～59歳,2:04.01,2:08.62,2:19.70,5,北村洋一,セ・大森,5/9,2:43.08,163.07999999999998,False,False,False,,,0.65,"36.76,1:17.31,2:01.38",False
78,長水路,2,男子,200m自由形,55～59歳,2:04.01,2:08.62,2:19.70,6,本間丈博,セ・稲毛海岸,4/4,2:50.35,170.35,False,False,False,,,0.78,"38.88,1:21.72,2:05.58",False
78,長水路,2,男子,200m自由形,55～59歳,2:04.01,2:08.62,2:19.70,7,吉峯幸郎,セ・用賀,3/4,3:05.37,185.37,False,False,False,,,0.97,"41.62,1:27.37,2:16.75",False
78,長水路,2,男子,200m自由形,55～59歳,2:04.01,2:08.62,2:19.70,8,大塚秀幸,セ・慶應日吉,3/3,3:13.84,193.84,False,False,False,,,0.87,"45.59,1:35.69,2:24.16",False
78,長水路,2,男子,200m自由形,55～59歳,2:04.01,2:08.62,2:19.70,9,萱沼憲司郎,セ・茂原,2/6,3:24.16,204.16,False,False,False,,,0.88,"46.72,1:39.72,2:33.31",False
78,長水路,2,男子,200m自由形,55～59歳,2:04.01,2:08.62,2:19.70,10,佐藤流生,セ・天王洲,2/3,3:53.97,233.97,False,False,False,,,0.98,"47.98,1:44.54,2:48.40",False
78,長水路,2,男子,200m自由形,55～59歳,2:04.01,2:08.62,2:19.70,,岩崎明,セ・前橋,4/2,,,False,False,False,,,,,True
78,長水路,2,男子,200m自由形,50～54歳,1:58.62,1:59.87,2:14.24,1,関口義和,セ・二俣川,6/1,2:26.96,146.96,False,False,False,,,0.82,"34.15,1:11.58,1:49.46",False
78,長水路,2,男子,200m自由形,50～54歳,1:58.62,1:59.87,2:14.24,2,山田耕一,セ・清瀬,5/4,2:30.39,150.39,False,False,False,,,0.77,"34.85,1:12.89,1:51.79",False
78,長水路,2,男子,200m自由形,50～54歳,1:58.62,1:59.87,2:14.24,3,阿部友照,セ・東十条,6/9,2:47.17,167.17000000000002,False,False,False,,,0.85,"37.90,1:19.54,2:04.09",False
78,長水路,2,男子,200m自由形,50～54歳,1:58.62,1:59.87,2:14.24,4,岡田能行,セ・越谷,3/8,2:57.01,177.01,False,False,False,,,0.82,"39.87,1:24.87,2:11.43",False
78,長水路,2,男子,200m自由形,50～54歳,1:58.62,1:59.87,2:14.24,5,志水剛,セ・大宮宮原,3/1,3:20.37,200.37,False,False,False,,,1.11,"42.42,1:35.56,2:28.67",False
78,長水路,2,男子,200m自由形,50～54歳,1:58.62,1:59.87,2:14.24,6,中田雄也,墨田区体育館,3/2,3:24.59,204.59,False,False,False,,,0.84,"42.15,1:32.23,2:29.13",False
78,長水路,2,男子,200m自由形,50～54歳,1:58.62,1:59.87,2:14.24,,周防和彦,セ・稲毛海岸,6/2,,,False,False,False,,,,,True
78,長水路,2,男子,200m自由形,45～49歳,1:55.39,1:58.36,2:07.04,1,永瀬知之,セ・二俣川,6/8,2:13.86,133.86,False,False,False,,,0.72,"30.21,1:04.45,1:39.89",False
78,長水路,2,男子,200m自由形,45～49歳,1:55.39,1:58.36,2:07.04,2,中込孝之,ザバス川崎,6/5,2:20.04,140.04,False,False,False,,,0.89,"31.35,1:06.22,1:43.40",False
78,長水路,2,男子,200m自由形,45～49歳,1:55.39,1:58.36,2:07.04,3,花井一也,セ・長津田,5/6,2:26.84,146.84,False,False,False,,,0.74,"33.30,1:10.15,1:48.68",False
78,長水路,2,男子,200m自由形,45～49歳,1:55.39,1:58.36,2:07.04,4,山内悠,セ・市ヶ尾,6/10,2:29.29,149.29,False,False,False,,,0.83,"34.40,1:13.22,1:51.96",False
78,長水路,2,男子,200m自由形,45～49歳,1:55.39,1:58.36,2:07.04,5,西田幸弘,セ・藤沢,5/8,2:36.07,156.07,False,False,False,,,0.87,"36.24,1:15.23,1:55.46",False
78,長水路,2,男子,200m自由形,45～49歳,1:55.39,1:58.36,2:07.04,6,齊藤仁,セ・茂原,4/6,2:37.23,157.23,False,False,False,,,0.77,"35.33,1:15.02,1:56.11",False
78,長水路,2,男子,200m自由形,45～49歳,1:55.39,1:58.36,2:07.04,7,古屋俊一,セ・ときわ台,4/8,2:43.08,163.07999999999998,False,False,False,,,0.85,"35.60,1:16.47,1:59.00",False
78,長水路,2,男子,200m自由形,40～44歳,1:53.65,1:59.07,2:07.37,1,鶴谷学,セ・二俣川,7/4,2:06.87,126.87,True,False,False,,,0.72,"29.45,1:01.79,1:34.34",False
78,長水路,2,男子,200m自由形,40～44歳,1:53.65,1:59.07,2:07.37,2,石井将太,セ・成瀬,6/4,2:16.06,136.06,False,False,False,,,0.8,"30.79,1:04.62,1:39.54",False
78,長水路,2,男子,200m自由形,40～44歳,1:53.65,1:59.07,2:07.37,3,前田崇行,セ・二俣川,7/10,2:23.07,143.07,False,False,False,,,0.75,"31.69,1:08.51,1:46.17",False
78,長水路,2,男子,200m自由形,40～44歳,1:53.65,1:59.07,2:07.37,4,小田島丈典,セ・福生,5/10,2:42.83,162.82999999999998,False,False,False,,,0.8,"36.56,1:17.73,2:01.11",False
78,長水路,2,男子,200m自由形,35～39歳,1:51.84,1:51.84,2:03.40,1,岩本和也,セ・志木,7/6,2:13.23,133.23,False,False,False,,,0.78,"30.95,1:04.01,1:38.49",False
78,長水路,2,男子,200m自由形,35～39歳,1:51.84,1:51.84,2:03.40,2,角田渉,セ・大森,3/5,3:09.46,189.46,False,False,False,,,0.84,"40.38,1:26.89,2:17.65",False
78,長水路,2,男子,200m自由形,30～34歳,1:49.56,1:54.32,2:03.39,1,小野健,セ・天王洲,7/7,2:10.36,130.36,False,False,False,,,0.65,"29.97,1:02.33,1:36.36",False
78,長水路,2,男子,200m自由形,30～34歳,1:49.56,1:54.32,2:03.39,2,土屋大貴,セ・平塚,6/6,2:19.54,139.54,False,False,False,,,0.61,"31.01,1:05.78,1:42.25",False
78,長水路,2,男子,200m自由形,30～34歳,1:49.56,1:54.32,2:03.39,3,成田昌記,セ・二俣川,4/1,2:22.42,142.42000000000002,False,False,False,,,0.68,"29.68,1:05.81,1:44.40",False
78,長水路,2,男子,200m自由形,30～34歳,1:49.56,1:54.32,2:03.39,4,山田義明,セ・おおたか,3/6,3:01.47,181.47,False,False,False,,,0.97,"40.02,1:25.63,2:14.99",False
78,長水路,2,男子,200m自由形,25～29歳,1:50.76,1:53.81,2:02.30,1,中島大賀,セ・市川,7/5,2:05.70,125.7,False,False,False,,,0.71,"28.63,1:00.82,1:33.48",False
78,長水路,2,男子,200m自由形,25～29歳,1:50.76,1:53.81,2:02.30,2,神戸優悠希,セ・茂原,7/3,2:10.49,130.49,False,False,False,,,0.78,"29.39,1:01.96,1:36.24",False
78,長水路,2,男子,200m自由形,25～29歳,1:50.76,1:53.81,2:02.30,3,柿沼龍史,セ・成城,6/3,2:15.69,135.69,False,False,False,,,0.62,"31.06,1:05.67,1:41.03",False
78,長水路,2,男子,200m自由形,25～29歳,1:50.76,1:53.81,2:02.30,4,加納聖士,セ・葛西,4/10,2:27.92,147.92000000000002,False,False,False,,,0.72,"31.38,1:06.77,1:46.67",False
