ID,回,順位,チーム名,フリガナ,得点,男子,女子,混合
13,79,13位,武蔵小杉,ｾﾝﾄﾗﾙﾌｨｯﾄﾈｽｸﾗﾌﾞﾑｻｼｺｽｷﾞ,376,0,0,0
14,79,14位,用賀,ｾﾝﾄﾗﾙﾌｨｯﾄﾈｽｸﾗﾌﾞﾖｳｶﾞ,372,0,0,0
15,79,15位,南千住,ｾ・ｳｪﾙﾈｽｸﾗﾌﾞﾐﾅﾐｾﾝｼﾞｭ,350,0,0,0
16,79,16位,流山,ｾﾝﾄﾗﾙﾌｨｯﾄﾈｽｸﾗﾌﾞﾅｶﾞﾚﾔﾏ,259,0,0,0
17,79,17位,新浦安,ｾﾝﾄﾗﾙｳｪﾙﾈｽｸﾗﾌﾞｼﾝｳﾗﾔｽ,246,0,0,0
18,79,18位,大宮宮原,ｾﾝﾄﾗﾙｳｪﾙﾈｽｸﾗﾌﾞｵｵﾐﾔﾐﾔﾊﾗ,245,0,0,0
19,79,19位,我孫子,ｾﾝﾄﾗﾙｳｪﾙﾈｽｸﾗﾌﾞｱﾋﾞｺ,232,0,0,0
20,79,20位,松戸,ﾆｯｾｲｾﾝﾄﾗﾙﾌｨｯﾄﾈｽｸﾗﾌﾞﾏﾂﾄﾞ,228,0,0,0
21,79,21位,上池袋,ｾﾝﾄﾗﾙｳｪﾙﾈｽｸﾗﾌﾞｶﾐｲｹﾌﾞｸﾛ,218,0,0,0
22,79,22位,柏,ｾﾝﾄﾗﾙｳｪﾙﾈｽｸﾗﾌﾞｶｼﾜ,200,0,0,0
23,79,23位,成瀬,ｾﾝﾄﾗﾙｳｪﾙﾈｽｸﾗﾌﾞﾅﾙｾ,190,0,0,0
24,79,24位,南青山,ｾﾝﾄﾗﾙﾌｨｯﾄﾈｽｸﾗﾌﾞﾐﾅﾐｱｵﾔﾏ,189,0,0,0
25,79,25位,桶川北本,ｾﾝﾄﾗﾙｳｪﾙﾈｽｸﾗﾌﾞｵｹｶﾞﾜｷﾀﾓﾄ,187,0,0,0
26,79,26位,袖ヶ浦駅前,ｾﾝﾄﾗﾙﾌｨｯﾄﾈｽｸﾗﾌﾞｿﾃﾞｶﾞｳﾗｴｷﾏｴ,172,0,0,0
27,79,27位,西東京,ｾﾝﾄﾗﾙﾌｨｯﾄﾈｽｸﾗﾌﾞﾆｼﾄｳｷｮｳ,171,0,0,0
28,79,28位,八王子,ｾﾝﾄﾗﾙﾌｨｯﾄﾈｽｸﾗﾌﾞﾊﾁｵｳｼﾞ,165,0,0,0
29,79,29位,平塚,ｾﾝﾄﾗﾙﾌｨｯﾄﾈｽｸﾗﾌﾞﾋﾗﾂｶ,162,0,0,0
30,79,30位,トレッサ,ｾﾝﾄﾗﾙｳｪﾙﾈｽｸﾗﾌﾞﾄﾚｯｻｵｵｸﾗﾔﾏ,157,0,0,0
31,79,31位,川崎,ｻﾞﾊﾞｽｽﾎﾟｰﾂｸﾗﾌﾞｶﾜｻｷ,155,0,0,0
32,79,32位,自由が丘,ｾﾝﾄﾗﾙﾌｨｯﾄﾈｽｸﾗﾌﾞｼﾞﾕｳｶﾞｵｶ,136,0,0,0
33,79,33位,南宇都宮,ｾﾝﾄﾗﾙｽﾎﾟｰﾂｸﾗﾌﾞﾐﾅﾐｳﾂﾉﾐﾔ,124,0,0,0
34,79,33位,湘南台,ｾﾝﾄﾗﾙｽｲﾑｸﾗﾌﾞｼｮｳﾅﾝﾀﾞｲ,124,0,0,0
35,79,35位,西新井,ｾﾝﾄﾗﾙｳｪﾙﾈｽｸﾗﾌﾞﾆｼｱﾗｲ,122,0,0,0
36,79,36位,金沢八景,ｻﾞﾊﾞｽｽﾎﾟｰﾂｸﾗﾌﾞｶﾅｻﾞﾜﾊｯｹｲ,118,0,0,0
37,79,37位,久喜,ｾﾝﾄﾗﾙｳｪﾙﾈｽｸﾗﾌﾞﾆｼﾞｭｳﾖﾝｸｷ,114,0,0,0
38,79,38位,フッサ,ｾﾝﾄﾗﾙｽﾎﾟｰﾂﾌｯｻ,104,0,0,0
39,79,39位,蒲田,ﾗｳﾞｨｾﾝﾄﾗﾙﾌｨｯﾄﾈｽｸﾗﾌﾞｶﾏﾀ,101,0,0,0
40,79,40位,志木,ｾﾝﾄﾗﾙｳｪﾙﾈｽｸﾗﾌﾞｼｷ,100,0,0,0
41,79,41位,南行徳,ｾﾝﾄﾗﾙｽﾎﾟｰﾂﾐﾅﾐｷﾞｮｳﾄｸ,99,0,0,0
42,79,42位,横浜,ｾﾝﾄﾗﾙｽｲﾑｸﾗﾌﾞﾖｺﾊﾏ,97,0,0,0
43,79,43位,茂原,ｾﾝﾄﾗﾙﾌｨｯﾄﾈｽｸﾗﾌﾞﾓﾊﾞﾗ,88,0,0,0
44,79,44位,ときわ台,ｾﾝﾄﾗﾙｳｪﾙﾈｽｸﾗﾌﾞﾄｷﾜﾀﾞｲ,87,0,0,0
45,79,45位,館山,ｾﾝﾄﾗﾙｽﾎﾟｰﾂｸﾗﾌﾞﾀﾃﾔﾏ,86,0,0,0
46,79,46位,市川,ｾﾝﾄﾗﾙﾌｨｯﾄﾈｽｸﾗﾌﾞｲﾁｶﾜ,85,0,0,0
47,79,47位,八千代台,ｾﾝﾄﾗﾙﾌｨｯﾄﾈｽｸﾗﾌﾞﾔﾁﾖﾀﾞｲ,80,0,0,0
48,79,48位,能見台,ｾﾝﾄﾗﾙｳｪﾙﾈｽｸﾗﾌﾞﾉｳｹﾝﾀﾞｲ,78,0,0,0
49,79,49位,G-SPA,ｺﾞｰﾙﾃﾞﾝｽﾊﾟﾆｭｰｵｰﾀﾆ,70,0,0,0
50,79,50位,亀有,ｾﾝﾄﾗﾙﾌｨｯﾄﾈｽｸﾗﾌﾞｶﾒｱﾘ,68,0,0,0
51,79,50位,府中,ｾﾝﾄﾗﾙﾌｨｯﾄﾈｽｸﾗﾌﾞﾌﾁｭｳ,68,0,0,0
52,79,52位,目黒,ｾﾝﾄﾗﾙﾌｨｯﾄﾈｽｸﾗﾌﾞﾒｸﾞﾛ,60,0,0,0
53,79,53位,藤沢,ｾﾝﾄﾗﾙﾌｨｯﾄﾈｽｸﾗﾌﾞﾌｼﾞｻﾜ,59,0,0,0
54,79,54位,宇都宮,ｾﾝﾄﾗﾙｽﾎﾟｰﾂｸﾗﾌﾞｳﾂﾉﾐﾔ,57,0,0,0
55,79,55位,谷津,ｾﾝﾄﾗﾙﾌｨｯﾄﾈｽｸﾗﾌﾞﾔﾂ,55,0,0,0
56,79,55位,さいたま新都心,ｾﾝﾄﾗﾙｳｪﾙﾈｽｸﾗﾌﾞｻｲﾀﾏｼﾝﾄｼﾝ,55,0,0,0
57,79,57位,稲毛海岸,ｾﾝﾄﾗﾙﾌｨｯﾄﾈｽｸﾗﾌﾞｲﾅｹﾞｶｲｶﾞﾝ,53,0,0,0
58,79,58位,湘南LT,ｾﾝﾄﾗﾙﾌｨｯﾄﾈｽｸﾗﾌﾞｼｮｳﾅﾝｴﾙﾃｨ,48,0,0,0
59,79,59位,曽谷,ｿﾔｾﾝﾄﾗﾙｽｲﾑｸﾗﾌﾞ,47,0,0,0
60,79,60位,市川,ｾﾝﾄﾗﾙｽﾎﾟｰﾂｸﾘｰﾝｽﾊﾟｲﾁｶﾜ,45,0,0,0
61,79,61位,下北沢,ｾﾝﾄﾗﾙﾌｨｯﾄﾈｽｸﾗﾌﾞｼﾓｷﾀｻﾞﾜ,41,0,0,0
62,79,61位,東十条,ｾﾝﾄﾗﾙｳｪﾙﾈｽｸﾗﾌﾞﾋｶﾞｼｼﾞｭｳｼﾞｮｳ,41,0,0,0
63,79,63位,東戸塚,ｾﾝﾄﾗﾙｽﾎﾟｰﾂｸﾗﾌﾞﾋｶﾞｼﾄﾂｶ,40,0,0,0
64,79,64位,新川崎,ｾﾝﾄﾗﾙﾌｨｯﾄﾈｽｸﾗﾌﾞｼﾝｶﾜｻｷ,39,0,0,0
65,79,65位,宇都宮,ｾﾝﾄﾗﾙﾌｨｯﾄﾈｽｸﾗﾌﾞｳﾂﾉﾐﾔ,38,0,0,0
66,79,66位,墨田区体育館,ｽﾐﾀﾞｸｿｳｺﾞｳﾀｲｲｸｶﾝ,36,0,0,0
67,79,67位,鶴見,ｻﾞﾊﾞｽｽﾎﾟｰﾂｸﾗﾌﾞﾂﾙﾐ,34,0,0,0
68,79,68位,戸塚,ｾﾝﾄﾗﾙｽﾎﾟｰﾂｸﾗﾌﾞﾄﾂｶ,28,0,0,0
69,79,69位,青砥,ｾﾝﾄﾗﾙﾌｨｯﾄﾈｽｸﾗﾌﾞｱｵﾄ,23,0,0,0
70,79,70位,新三郷,ｾﾝﾄﾗﾙﾌｨｯﾄﾈｽｸﾗﾌﾞｼﾝﾐｻﾄ,21,0,0,0
71,79,71位,高崎,ｾﾝﾄﾗﾙｳｪﾙﾈｽｸﾗﾌﾞﾀｶｻｷ,20,0,0,0
72,79,72位,溝ノ口,ｾﾝﾄﾗﾙﾌｨｯﾄﾈｽｸﾗﾌﾞﾐｿﾞﾉｸﾁ,16,0,0,0
73,79,73位,福島,ｾﾝﾄﾗﾙｳｪﾙﾈｽｸﾗﾌﾞﾌｸｼﾏ,15,0,0,0
74,79,73位,東戸塚,ｾﾝﾄﾗﾙﾌｨｯﾄﾈｽｸﾗﾌﾞﾋｶﾞｼﾄﾂｶ,15,0,0,0
75,79,75位,岩槻,ｾﾝﾄﾗﾙｽﾎﾟｰﾂｸﾗﾌﾞｲﾜﾂｷ,14,0,0,0
76,79,75位,越谷レイクタウン,ｾﾝﾄﾗﾙﾌｨｯﾄﾈｽｸﾗﾌﾞｺｼｶﾞﾔﾚｲｸﾀｳﾝ,14,0,0,0
77,79,77位,川越,ｾﾝﾄﾗﾙｽｲﾑｸﾗﾌﾞｶﾜｺﾞｴ,1,0,0,0
