round,pool_type,race_no,gender,event_name,age_group_label,world_record,japan_record,meet_record,rank,team_name,combined_age,lane,time_display,time_seconds,is_meet_record,is_japan_record,is_world_record,lap_times
74,短水路,4,男子,4×25mメドレーリレー,280～319歳,,1:02.47,1:09.92,5,セ・越谷,319,1/3,1:33.49,93.49000000000001,False,False,False,"22.83,43.56,1:10.81"
74,短水路,4,男子,4×25mメドレーリレー,240～279歳,,53.14,53.14,1,セ・阿佐谷,242,1/6,1:04.75,64.75,False,False,False,"19.42,35.33,50.26"
74,短水路,4,男子,4×25mメドレーリレー,240～279歳,,53.14,53.14,2,セ・二俣川,266,1/7,1:10.24,70.24,False,False,False,"18.24,38.77,56.49"
74,短水路,4,男子,4×25mメドレーリレー,240～279歳,,53.14,53.14,3,セ・葛西,243,1/8,1:10.49,70.49,False,False,False,"17.76,36.90,52.04"
74,短水路,4,男子,4×25mメドレーリレー,200～239歳,,50.30,50.96,1,セ・用賀,200,2/5,56.73,56.73,False,False,False,"16.14,29.84,43.83"
74,短水路,4,男子,4×25mメドレーリレー,200～239歳,,50.30,50.96,2,セ・千葉みなと,209,2/4,56.82,56.82,False,False,False,"15.63,30.17,43.26"
74,短水路,4,男子,4×25mメドレーリレー,200～239歳,,50.30,50.96,3,セ・大宮宮原,211,2/7,1:00.29,60.29,False,False,False,"17.10,32.52,46.77"
74,短水路,4,男子,4×25mメドレーリレー,200～239歳,,50.30,50.96,4,セ・二俣川,216,2/3,1:00.34,60.34,False,False,False,"15.16,33.90,46.91"
74,短水路,4,男子,4×25mメドレーリレー,200～239歳,,50.30,50.96,5,セ・清瀬,208,2/1,1:01.59,61.59,False,False,False,"17.20,34.84,48.82"
74,短水路,4,男子,4×25mメドレーリレー,200～239歳,,50.30,50.96,6,セ・成城,211,2/2,1:01.62,61.62,False,False,False,"15.74,31.43,45.34"
74,短水路,4,男子,4×25mメドレーリレー,200～239歳,,50.30,50.96,7,セ・茂原,209,2/6,1:04.52,64.52,False,False,False,"14.43,27.27,46.92"
74,短水路,4,男子,4×25mメドレーリレー,200～239歳,,50.30,50.96,8,セ・大森,207,3/1,1:05.70,65.7,False,False,False,"17.04,35.51,51.65"
74,短水路,4,男子,4×25mメドレーリレー,200～239歳,,50.30,50.96,9,セ・越谷,206,2/8,1:08.90,68.9,False,False,False,"20.39,40.53,55.20"
74,短水路,4,男子,4×25mメドレーリレー,160～199歳,,46.60,49.52,1,セ・二俣川,160,3/4,51.59,51.59,False,False,False,"13.91,28.25,40.83"
74,短水路,4,男子,4×25mメドレーリレー,160～199歳,,46.60,49.52,2,セ・阿佐谷,160,3/5,52.76,52.76,False,False,False,"13.71,27.49,40.22"
74,短水路,4,男子,4×25mメドレーリレー,160～199歳,,46.60,49.52,3,セ・市ヶ尾,161,3/7,56.51,56.51,False,False,False,"14.94,29.83,44.21"
74,短水路,4,男子,4×25mメドレーリレー,160～199歳,,46.60,49.52,4,セ・二俣川,172,3/3,57.78,57.78,False,False,False,"16.36,31.33,45.24"
74,短水路,4,男子,4×25mメドレーリレー,160～199歳,,46.60,49.52,5,セ・目黒,188,3/2,57.80,57.8,False,False,False,"12.76,30.14,45.92"
74,短水路,4,男子,4×25mメドレーリレー,160～199歳,,46.60,49.52,6,セ・茂原,197,3/6,1:07.38,67.38,False,False,False,"17.32,37.33,50.67"
74,短水路,4,男子,4×25mメドレーリレー,120～159歳,,45.07,50.37,1,セ・阿佐谷,143,4/4,52.32,52.32,False,False,False,"14.28,27.91,40.18"
74,短水路,4,男子,4×25mメドレーリレー,120～159歳,,45.07,50.37,2,セ・成城,144,4/5,54.12,54.12,False,False,False,"14.69,30.54,42.64"
74,短水路,4,男子,4×25mメドレーリレー,120～159歳,,45.07,50.37,3,セ・天王洲,130,4/3,55.78,55.78,False,False,False,"17.53,31.94,43.87"
74,短水路,4,男子,4×25mメドレーリレー,120～159歳,,45.07,50.37,4,セ・清瀬,121,3/8,56.92,56.92,False,False,False,"14.36,28.48,42.81"
74,短水路,4,男子,4×25mメドレーリレー,120～159歳,,45.07,50.37,5,セ・用賀,131,4/2,58.11,58.11,False,False,False,"14.44,32.41,46.27"
74,短水路,4,男子,4×25mメドレーリレー,120～159歳,,45.07,50.37,6,セ・二俣川,149,4/1,58.42,58.42,False,False,False,"17.03,30.67,44.91"
74,短水路,4,男子,4×25mメドレーリレー,72～119歳,,44.10,49.23,1,セ・二俣川,84,4/6,52.04,52.04,False,False,False,"13.70,28.45,41.04"
74,短水路,4,男子,4×25mメドレーリレー,72～119歳,,44.10,49.23,2,セ・慶應日吉,100,4/7,52.33,52.33,False,False,False,"13.95,27.83,39.67"
74,短水路,4,男子,4×25mメドレーリレー,72～119歳,,44.10,49.23,3,セ・長津田,119,4/8,55.73,55.73,False,False,False,"13.14,29.55,42.25"
74,短水路,15,女子,4×25mフリーリレー,320～359歳,,1:13.57,1:33.89,1,CS南行徳,322,1/1,1:36.63,96.63,False,False,False,"26.30,48.58,1:16.79"
74,短水路,15,女子,4×25mフリーリレー,280～319歳,,1:06.89,1:11.78,1,セ・大森,287,2/1,1:15.38,75.38,False,False,False,"18.85,38.40,57.63"
74,短水路,15,女子,4×25mフリーリレー,280～319歳,,1:06.89,1:11.78,2,セ・天王洲,294,1/4,1:16.86,76.86,False,False,False,"17.90,34.73,58.98"
74,短水路,15,女子,4×25mフリーリレー,280～319歳,,1:06.89,1:11.78,3,セ・松戸,281,1/6,1:17.37,77.37,False,False,False,"14.73,34.13,54.64"
74,短水路,15,女子,4×25mフリーリレー,280～319歳,,1:06.89,1:11.78,4,セ・二俣川,292,1/5,1:21.69,81.69,False,False,False,"20.15,42.08,1:04.85"
74,短水路,15,女子,4×25mフリーリレー,280～319歳,,1:06.89,1:11.78,5,セ・柏,287,1/7,1:24.46,84.46000000000001,False,False,False,"20.33,40.36,1:01.87"
74,短水路,15,女子,4×25mフリーリレー,280～319歳,,1:06.89,1:11.78,6,セ・流山,298,1/2,1:26.31,86.31,False,False,False,"18.36,43.85,1:06.34"
74,短水路,15,女子,4×25mフリーリレー,280～319歳,,1:06.89,1:11.78,7,セ・南千住,284,1/3,1:28.31,88.31,False,False,False,"22.42,45.97,1:08.52"
74,短水路,15,女子,4×25mフリーリレー,280～319歳,,1:06.89,1:11.78,8,セ・天王洲,296,1/8,1:41.00,101.0,False,False,False,"28.35,50.44,1:15.65"
74,短水路,15,女子,4×25mフリーリレー,240～279歳,,1:00.57,1:02.49,1,セ・二俣川,240,3/4,1:03.14,63.14,False,False,False,"14.61,33.03,48.38"
74,短水路,15,女子,4×25mフリーリレー,240～279歳,,1:00.57,1:02.49,2,セ・清瀬,246,3/1,1:07.21,67.21,False,False,False,"19.38,34.63,51.04"
74,短水路,15,女子,4×25mフリーリレー,240～279歳,,1:00.57,1:02.49,3,セ・成城,251,3/2,1:09.23,69.23,False,False,False,"17.58,34.51,52.66"
74,短水路,15,女子,4×25mフリーリレー,240～279歳,,1:00.57,1:02.49,4,セ・湘南ＬＴ,246,3/3,1:09.33,69.33,False,False,False,"16.56,33.37,55.24"
74,短水路,15,女子,4×25mフリーリレー,240～279歳,,1:00.57,1:02.49,5,セ・市ヶ尾,244,3/6,1:11.01,71.01,False,False,False,"15.65,31.52,49.63"
74,短水路,15,女子,4×25mフリーリレー,240～279歳,,1:00.57,1:02.49,6,セ・成城,260,3/5,1:11.13,71.13,False,False,False,"18.20,35.14,52.39"
74,短水路,15,女子,4×25mフリーリレー,240～279歳,,1:00.57,1:02.49,7,ザパス川崎,243,2/5,1:11.27,71.27,False,False,False,"16.58,35.36,54.70"
74,短水路,15,女子,4×25mフリーリレー,240～279歳,,1:00.57,1:02.49,8,セ・南千住,242,2/3,1:12.89,72.89,False,False,False,"14.93,34.55,56.57"
74,短水路,15,女子,4×25mフリーリレー,240～279歳,,1:00.57,1:02.49,9,セ・自由が丘,242,2/4,1:14.87,74.87,False,False,False,"18.58,38.60,57.70"
74,短水路,15,女子,4×25mフリーリレー,240～279歳,,1:00.57,1:02.49,10,セ・我孫子,250,2/8,1:17.28,77.28,False,False,False,"17.84,36.37,56.72"
74,短水路,15,女子,4×25mフリーリレー,240～279歳,,1:00.57,1:02.49,11,クリーンスパ,263,2/2,1:20.98,80.98,False,False,False,"22.44,43.91,1:02.22"
74,短水路,15,女子,4×25mフリーリレー,240～279歳,,1:00.57,1:02.49,12,クリーンスパ,271,2/7,1:24.40,84.4,False,False,False,"17.82,45.10,1:08.11"
74,短水路,15,女子,4×25mフリーリレー,240～279歳,,1:00.57,1:02.49,13,セ・横浜,247,2/6,1:29.94,89.94,False,False,False,"20.61,53.53,1:14.21"
74,短水路,15,女子,4×25mフリーリレー,200～239歳,,52.38,59.15,1,セ・阿佐谷,206,4/4,1:00.19,60.19,False,False,False,"15.71,30.55,46.68"
74,短水路,15,女子,4×25mフリーリレー,200～239歳,,52.38,59.15,2,セ・二俣川,203,4/5,1:05.18,65.18,False,False,False,"16.14,32.46,49.84"
74,短水路,15,女子,4×25mフリーリレー,200～239歳,,52.38,59.15,3,セ・大森,210,4/2,1:06.32,66.32,False,False,False,"18.01,33.94,49.59"
74,短水路,15,女子,4×25mフリーリレー,200～239歳,,52.38,59.15,4,セ・越谷,204,4/3,1:10.15,70.15,False,False,False,"15.90,32.88,52.06"
74,短水路,15,女子,4×25mフリーリレー,200～239歳,,52.38,59.15,5,セ・大森,223,4/6,1:14.29,74.28999999999999,False,False,False,"18.18,36.75,55.24"
74,短水路,15,女子,4×25mフリーリレー,200～239歳,,52.38,59.15,6,CS南行徳,239,4/1,1:21.55,81.55,False,False,False,"16.53,39.34,1:01.29"
74,短水路,15,女子,4×25mフリーリレー,200～239歳,,52.38,59.15,7,セ・蘇我,235,3/8,1:23.93,83.93,False,False,False,"22.35,43.72,1:03.37"
74,短水路,15,女子,4×25mフリーリレー,200～239歳,,52.38,59.15,8,セ・目黒,238,3/7,1:27.99,87.99,False,False,False,"18.31,43.60,1:06.63"
74,短水路,15,女子,4×25mフリーリレー,160～199歳,,50.98,54.64,1,セ・目黒,166,5/5,58.11,58.11,False,False,False,"13.28,30.37,44.51"
74,短水路,15,女子,4×25mフリーリレー,160～199歳,,50.98,54.64,2,セ・二俣川,166,5/4,58.80,58.8,False,False,False,"15.59,28.90,45.14"
74,短水路,15,女子,4×25mフリーリレー,160～199歳,,50.98,54.64,3,セ・用賀,182,5/3,1:01.99,61.99,False,False,False,"17.25,34.08,48.39"
74,短水路,15,女子,4×25mフリーリレー,160～199歳,,50.98,54.64,4,セ・茂原,177,5/1,1:02.53,62.53,False,False,False,"14.51,30.62,49.08"
74,短水路,15,女子,4×25mフリーリレー,160～199歳,,50.98,54.64,5,セ・長津田,168,5/2,1:08.22,68.22,False,False,False,"13.46,32.50,49.75"
74,短水路,15,女子,4×25mフリーリレー,160～199歳,,50.98,54.64,6,セ・南青山,193,4/7,1:08.55,68.55,False,False,False,"13.88,32.00,51.35"
74,短水路,15,女子,4×25mフリーリレー,120～159歳,,49.99,54.71,1,セ・成城,129,5/6,54.97,54.97,False,False,False,"13.68,26.83,41.10"
74,短水路,15,女子,4×25mフリーリレー,120～159歳,,49.99,54.71,2,セ・慶應日吉,145,5/7,55.65,55.65,False,False,False,"13.29,27.76,42.18"
74,短水路,15,女子,4×25mフリーリレー,72～119歳,,49.27,53.18,1,セ・二俣川,99,5/8,56.45,56.45,False,False,False,"13.60,28.22,43.21"
74,短水路,16,男子,4×25mフリーリレー,280～319歳,,54.93,1:03.09,1,セ・清瀬,286,1/1,1:08.53,68.53,False,False,False,"16.59,35.87,53.13"
74,短水路,16,男子,4×25mフリーリレー,240～279歳,,49.30,49.30,1,セ・阿佐谷,242,2/2,56.27,56.27,False,False,False,"14.76,29.48,42.93"
74,短水路,16,男子,4×25mフリーリレー,240～279歳,,49.30,49.30,2,セ・二俣川,261,2/1,57.07,57.07,False,False,False,"13.47,28.04,41.93"
74,短水路,16,男子,4×25mフリーリレー,240～279歳,,49.30,49.30,3,セ・葛西,241,1/4,59.06,59.06,False,False,False,"14.37,27.43,45.63"
74,短水路,16,男子,4×25mフリーリレー,240～279歳,,49.30,49.30,4,セ・流山,245,1/3,59.25,59.25,False,False,False,"12.96,27.41,43.50"
74,短水路,16,男子,4×25mフリーリレー,240～279歳,,49.30,49.30,5,セ・成城,253,1/5,1:04.14,64.14,False,False,False,"15.58,32.89,48.43"
74,短水路,16,男子,4×25mフリーリレー,240～279歳,,49.30,49.30,6,セ・松戸,249,1/8,1:06.06,66.06,False,False,False,"15.12,29.91,46.27"
74,短水路,16,男子,4×25mフリーリレー,240～279歳,,49.30,49.30,7,セ・おおたか,266,1/7,1:08.93,68.93,False,False,False,"14.75,28.19,49.93"
74,短水路,16,男子,4×25mフリーリレー,240～279歳,,49.30,49.30,8,セ・南青山,254,1/6,1:10.20,70.2,False,False,False,"17.66,33.34,54.03"
74,短水路,16,男子,4×25mフリーリレー,240～279歳,,49.30,49.30,9,セ・青砥,249,1/2,1:16.42,76.42,False,False,False,"18.74,34.61,53.02"
74,短水路,16,男子,4×25mフリーリレー,200～239歳,,45.59,47.12,1,セ・二俣川,200,2/5,50.33,50.33,False,False,False,"13.06,25.78,37.69"
74,短水路,16,男子,4×25mフリーリレー,200～239歳,,45.59,47.12,2,セ・用賀,213,2/4,53.74,53.74,False,False,False,"13.05,27.29,40.99"
74,短水路,16,男子,4×25mフリーリレー,200～239歳,,45.59,47.12,3,セ・成城,211,2/3,55.05,55.05,False,False,False,"13.65,29.67,41.82"
74,短水路,16,男子,4×25mフリーリレー,200～239歳,,45.59,47.12,4,セ・茂原,239,2/6,1:01.72,61.72,False,False,False,"14.57,30.96,48.34"
74,短水路,16,男子,4×25mフリーリレー,200～239歳,,45.59,47.12,5,ザパス川崎,227,2/7,1:03.19,63.19,False,False,False,"15.19,31.61,48.22"
74,短水路,16,男子,4×25mフリーリレー,160～199歳,,42.22,45.05,1,セ・阿佐谷,172,3/4,47.45,47.45,False,False,False,"11.86,24.07,35.78"
74,短水路,16,男子,4×25mフリーリレー,160～199歳,,42.22,45.05,2,セ・トレッサ,168,3/2,50.04,50.04,False,False,False,"13.00,26.31,39.18"
74,短水路,16,男子,4×25mフリーリレー,160～199歳,,42.22,45.05,3,セ・二俣川,177,3/5,50.13,50.13,False,False,False,"12.30,25.28,38.36"
74,短水路,16,男子,4×25mフリーリレー,160～199歳,,42.22,45.05,4,セ・用賀,164,3/6,50.47,50.47,False,False,False,"13.58,26.89,39.51"
74,短水路,16,男子,4×25mフリーリレー,160～199歳,,42.22,45.05,5,セ・目黒,188,3/1,51.69,51.69,False,False,False,"11.53,26.49,39.82"
74,短水路,16,男子,4×25mフリーリレー,160～199歳,,42.22,45.05,6,セ・清瀬,184,2/8,52.11,52.11,False,False,False,"11.94,25.71,39.28"
74,短水路,16,男子,4×25mフリーリレー,160～199歳,,42.22,45.05,7,セ・茂原,167,3/3,52.15,52.15,False,False,False,"11.53,24.20,40.49"
74,短水路,16,男子,4×25mフリーリレー,160～199歳,,42.22,45.05,8,セ・二俣川,163,3/7,56.48,56.48,False,False,False,"12.93,25.88,41.18"
74,短水路,16,男子,4×25mフリーリレー,120～159歳,,41.21,44.74,1,セ・二俣川,151,4/4,44.80,44.8,False,False,False,"11.73,23.00,33.84"
74,短水路,16,男子,4×25mフリーリレー,120～159歳,,41.21,44.74,2,セ・成城,134,4/6,47.34,47.34,False,False,False,"11.89,23.71,35.44"
74,短水路,16,男子,4×25mフリーリレー,120～159歳,,41.21,44.74,3,セ・阿佐谷,144,4/3,47.83,47.83,False,False,False,"12.57,25.06,36.50"
74,短水路,16,男子,4×25mフリーリレー,120～159歳,,41.21,44.74,4,セ・天王洲,130,4/7,48.37,48.37,False,False,False,"12.46,24.34,36.23"
74,短水路,16,男子,4×25mフリーリレー,120～159歳,,41.21,44.74,5,セ・慶應日吉,125,4/2,50.57,50.57,False,False,False,"11.86,26.18,37.75"
74,短水路,16,男子,4×25mフリーリレー,120～159歳,,41.21,44.74,5,セ・長津田,139,4/5,50.57,50.57,False,False,False,"11.87,24.80,37.13"
74,短水路,16,男子,4×25mフリーリレー,120～159歳,,41.21,44.74,7,セ・蒲田,127,4/1,52.48,52.48,False,False,False,"12.24,26.90,39.24"
74,短水路,16,男子,4×25mフリーリレー,120～159歳,,41.21,44.74,8,セ・慶應日吉,159,3/8,54.64,54.64,False,False,False,"13.30,27.78,44.02"
74,短水路,16,男子,4×25mフリーリレー,72～119歳,,40.72,44.07,1,セ・二俣川,84,4/8,48.58,48.58,False,False,False,"11.42,23.08,36.55"
74,短水路,17,女子,4×50mメドレーリレー,240～279歳,2:18.74,2:28.04,2:51.64,1,セ・二俣川,240,1/4,2:39.90,159.9,False,False,False,"20.33,40.06,1:02.72,1:30.24,1:47.71,2:08.32,2:23.43"
74,短水路,17,女子,4×50mメドレーリレー,240～279歳,2:18.74,2:28.04,2:51.64,2,セ・松戸,246,1/3,2:44.78,164.78,False,False,False,"21.39,44.12,1:04.29,1:28.43,1:47.27,2:10.55,2:27.21"
74,短水路,17,女子,4×50mメドレーリレー,240～279歳,2:18.74,2:28.04,2:51.64,3,セ・越谷,249,1/6,2:45.94,165.94,False,False,False,"20.93,43.25,1:02.67,1:25.82,1:45.81,2:09.77,2:27.00"
74,短水路,17,女子,4×50mメドレーリレー,240～279歳,2:18.74,2:28.04,2:51.64,4,セ・成城,247,1/7,2:51.86,171.86,False,False,False,"23.28,46.23,1:08.04,1:33.10,1:52.47,2:16.42,2:33.68"
74,短水路,17,女子,4×50mメドレーリレー,240～279歳,2:18.74,2:28.04,2:51.64,5,セ・成瀬,249,1/5,2:57.37,177.37,False,False,False,"24.97,49.20,1:10.66,1:36.65,1:53.82,2:14.67,2:34.57"
74,短水路,17,女子,4×50mメドレーリレー,240～279歳,2:18.74,2:28.04,2:51.64,6,セ・慶應日吉,245,1/2,3:09.99,189.99,False,False,False,"26.60,53.96,1:20.13,1:52.24,2:20.20,2:53.05"
74,短水路,17,女子,4×50mメドレーリレー,200～239歳,2:06.51,2:10.77,2:16.24,1,セ・阿佐谷,206,2/3,2:37.15,157.15,False,False,False,"17.38,36.40,57.97,1:23.16,1:42.95,2:07.15,2:21.81"
74,短水路,17,女子,4×50mメドレーリレー,200～239歳,2:06.51,2:10.77,2:16.24,2,セ・成城,225,2/2,2:39.01,159.01,False,False,False,"22.78,46.09,1:06.44,1:30.27,1:47.11,2:06.11,2:22.14"
74,短水路,17,女子,4×50mメドレーリレー,200～239歳,2:06.51,2:10.77,2:16.24,3,セ・大森,204,1/8,2:44.81,164.81,False,False,False,"17.96,36.15,57.79,1:23.42,1:42.32,2:04.88,2:24.46"
74,短水路,17,女子,4×50mメドレーリレー,200～239歳,2:06.51,2:10.77,2:16.24,4,セ・二俣川,201,2/1,2:52.01,172.01,False,False,False,"19.40,38.95,1:05.01,1:34.49,1:54.11,2:18.58,2:34.95"
74,短水路,17,女子,4×50mメドレーリレー,160～199歳,2:00.84,2:03.16,2:17.54,1,セ・千葉みなと,198,2/4,2:23.46,143.46,False,False,False,"19.49,39.05,55.56,1:14.95,1:31.28,1:50.58,2:06.44"
74,短水路,17,女子,4×50mメドレーリレー,160～199歳,2:00.84,2:03.16,2:17.54,2,セ・清瀬,189,2/5,2:49.11,169.11,False,False,False,"19.26,38.92,1:06.10,1:36.13,1:54.24,2:15.44,2:30.72"
74,短水路,17,女子,4×50mメドレーリレー,120～159歳,1:54.21,1:54.21,2:14.40,1,セ・おおたか,140,2/6,2:16.14,136.14,False,False,False,"17.07,34.77,53.33,1:14.41,1:27.92,1:44.17,1:59.99"
74,短水路,17,女子,4×50mメドレーリレー,120～159歳,1:54.21,1:54.21,2:14.40,2,セ・成城,129,2/7,2:16.30,136.3,False,False,False,"16.57,33.95,52.83,1:14.21,1:28.99,1:45.75,2:00.11"
