relay_key,swim_order,athlete_name,dive_time,split_display,split_seconds,is_record
74_4_240～279歳_セ・葛西_3,1,宮木幸彦,,17.76,17.76,False
74_4_240～279歳_セ・葛西_3,2,田中伸幸,,19.14,19.14,False
74_4_240～279歳_セ・葛西_3,3,原田真,,15.14,15.14,False
74_4_240～279歳_セ・葛西_3,4,大内洋,,18.45,18.45,False
74_4_240～279歳_セ・葛西_3,2,/4,,,,False
74_4_200～239歳_セ・用賀_1,1,柄澤英也,,16.14,16.14,False
74_4_200～239歳_セ・用賀_1,2,小方聡,,13.70,13.7,False
74_4_200～239歳_セ・用賀_1,3,池本晃,,13.99,13.99,False
74_4_200～239歳_セ・用賀_1,4,和田浩一,,12.90,12.9,False
74_4_200～239歳_セ・千葉みなと_2,1,植村匡詞,,15.63,15.63,False
74_4_200～239歳_セ・千葉みなと_2,2,橋本秀行,,14.54,14.54,False
74_4_200～239歳_セ・千葉みなと_2,3,瀧本英樹,,13.09,13.09,False
74_4_200～239歳_セ・千葉みなと_2,4,塚本幸治,,13.56,13.56,False
74_4_200～239歳_セ・大宮宮原_3,1,宮川則仁,,17.10,17.1,False
74_4_200～239歳_セ・大宮宮原_3,2,阿部憲一,,15.42,15.42,False
74_4_200～239歳_セ・大宮宮原_3,3,山本英男,,14.25,14.25,False
74_4_200～239歳_セ・大宮宮原_3,4,清田真人,,13.52,13.52,False
74_4_200～239歳_セ・二俣川_4,1,渡辺保,,15.16,15.16,False
74_4_200～239歳_セ・二俣川_4,2,草野剛史,,18.74,18.74,False
74_4_200～239歳_セ・二俣川_4,3,永瀬知之,,13.01,13.01,False
74_4_200～239歳_セ・二俣川_4,4,冨松実,,13.43,13.43,False
74_4_200～239歳_セ・清瀬_5,1,松本考弘,,17.20,17.2,False
74_4_200～239歳_セ・清瀬_5,2,多田博之,,17.64,17.64,False
74_4_200～239歳_セ・清瀬_5,3,小倉秀和,,13.98,13.98,False
74_4_200～239歳_セ・清瀬_5,4,木下和哉,,12.77,12.77,False
74_4_200～239歳_セ・成城_6,1,瀬川栄樹,,15.74,15.74,False
74_4_200～239歳_セ・成城_6,2,石井龍,,15.69,15.69,False
74_4_200～239歳_セ・成城_6,3,羽田浩一,,13.91,13.91,False
74_4_200～239歳_セ・成城_6,4,浦田昌和,,16.28,16.28,False
74_4_200～239歳_セ・茂原_7,1,島脇晃也,,14.43,14.43,False
74_4_200～239歳_セ・茂原_7,2,新垣琳大,,12.84,12.84,False
74_4_200～239歳_セ・茂原_7,3,丸喜章,,19.65,19.65,False
74_4_200～239歳_セ・茂原_7,4,梅村潔,,17.60,17.6,False
74_4_200～239歳_セ・大森_8,1,町田克浩,,17.04,17.04,False
74_4_200～239歳_セ・大森_8,2,伊藤正二,,18.47,18.47,False
74_4_200～239歳_セ・大森_8,3,宇佐美学,,16.14,16.14,False
74_4_200～239歳_セ・大森_8,4,北村洋一,,14.05,14.05,False
74_4_200～239歳_セ・越谷_9,1,岡田能行,,20.39,20.39,False
74_4_200～239歳_セ・越谷_9,2,安高祐三,,20.14,20.14,False
74_4_200～239歳_セ・越谷_9,3,花輪博之,,14.67,14.67,False
74_4_200～239歳_セ・越谷_9,4,宮崎隆寛,,13.70,13.7,False
74_4_200～239歳_セ・越谷_9,3,/4,,,,False
74_4_160～199歳_セ・二俣川_1,1,寺田貴洋,,13.91,13.91,False
74_4_160～199歳_セ・二俣川_1,2,知見邦彦,,14.34,14.34,False
74_4_160～199歳_セ・二俣川_1,3,前田崇行,,12.58,12.58,False
74_4_160～199歳_セ・二俣川_1,4,前田康輔,,10.76,10.76,False
74_4_160～199歳_セ・阿佐谷_2,1,林辰典,,13.71,13.71,False
74_4_160～199歳_セ・阿佐谷_2,2,山賀竜馬,,13.78,13.78,False
74_4_160～199歳_セ・阿佐谷_2,3,佐野充,,12.73,12.73,False
74_4_160～199歳_セ・阿佐谷_2,4,和田亮,,12.54,12.54,False
74_4_160～199歳_セ・市ヶ尾_3,1,図師拓千,,14.94,14.94,False
74_4_160～199歳_セ・市ヶ尾_3,2,木村考太,,14.89,14.89,False
74_4_160～199歳_セ・市ヶ尾_3,3,菱川亮太,,14.38,14.38,False
74_4_160～199歳_セ・市ヶ尾_3,4,吉岡範人,,12.30,12.3,False
74_4_160～199歳_セ・二俣川_4,1,木村知行,,16.36,16.36,False
74_4_160～199歳_セ・二俣川_4,2,関口義和,,14.97,14.97,False
74_4_160～199歳_セ・二俣川_4,3,石上智啓,,13.91,13.91,False
74_4_160～199歳_セ・二俣川_4,4,坂入裕,,12.54,12.54,False
74_4_160～199歳_セ・目黒_5,1,森岳,,12.76,12.76,False
74_4_160～199歳_セ・目黒_5,2,兵藤鋭雄,,17.38,17.38,False
74_4_160～199歳_セ・目黒_5,3,藤田万之葉,,15.78,15.78,False
74_4_160～199歳_セ・目黒_5,4,椎本恭平,,11.88,11.88,False
74_4_160～199歳_セ・茂原_6,1,齊藤仁,,17.32,17.32,False
74_4_160～199歳_セ・茂原_6,2,榊礼武,,20.01,20.01,False
74_4_160～199歳_セ・茂原_6,3,阪田高士,,13.34,13.34,False
74_4_160～199歳_セ・茂原_6,4,山本和巳,,16.71,16.71,False
74_4_120～159歳_セ・阿佐谷_1,1,棚網宏之,,14.28,14.28,False
74_4_120～159歳_セ・阿佐谷_1,2,津守陽介,,13.63,13.63,False
74_4_120～159歳_セ・阿佐谷_1,3,和田弘太郎,,12.27,12.27,False
74_4_120～159歳_セ・阿佐谷_1,4,吉原憲人,,12.14,12.14,False
74_4_120～159歳_セ・成城_2,1,石井翔真,,14.69,14.69,False
74_4_120～159歳_セ・成城_2,2,村上守,,15.85,15.85,False
74_4_120～159歳_セ・成城_2,3,井口暢彦,,12.10,12.1,False
74_4_120～159歳_セ・成城_2,4,髙梨大樹,,11.48,11.48,False
74_4_120～159歳_セ・成城_2,4,/4,,,,False
74_4_120～159歳_セ・天王洲_3,1,寺田遼太,,17.53,17.53,False
74_4_120～159歳_セ・天王洲_3,2,加間英貴,,14.41,14.41,False
74_4_120～159歳_セ・天王洲_3,3,小野健,,11.93,11.93,False
74_4_120～159歳_セ・天王洲_3,4,倉持公一,,11.91,11.91,False
74_4_120～159歳_セ・清瀬_4,1,塚本拓也,,14.36,14.36,False
74_4_120～159歳_セ・清瀬_4,2,今里昂哉,,14.12,14.12,False
74_4_120～159歳_セ・清瀬_4,3,櫻井直仁,,14.33,14.33,False
74_4_120～159歳_セ・清瀬_4,4,松本海星,,14.11,14.11,False
74_4_120～159歳_セ・用賀_5,1,室坂拓真,,14.44,14.44,False
74_4_120～159歳_セ・用賀_5,2,飯田正敏,,17.97,17.97,False
74_4_120～159歳_セ・用賀_5,3,高橋大輝,,13.86,13.86,False
74_4_120～159歳_セ・用賀_5,4,青木海斗,,11.84,11.84,False
74_4_120～159歳_セ・二俣川_6,1,新福留広貴,,17.03,17.03,False
74_4_120～159歳_セ・二俣川_6,2,鶴谷学,,13.64,13.64,False
74_4_120～159歳_セ・二俣川_6,3,堀川広祐,,14.24,14.24,False
74_4_120～159歳_セ・二俣川_6,4,山本和季,,13.51,13.51,False
74_4_72～119歳_セ・二俣川_1,1,田中啓二朗,,13.70,13.7,False
74_4_72～119歳_セ・二俣川_1,2,田中壮一郎,,14.75,14.75,False
74_4_72～119歳_セ・二俣川_1,3,山﨑陸真,,12.59,12.59,False
74_4_72～119歳_セ・二俣川_1,4,秋澤裕介,,11.00,11.0,False
74_4_72～119歳_セ・慶應日吉_2,1,石田虎流,,13.95,13.95,False
74_4_72～119歳_セ・慶應日吉_2,2,コリガンシェイ颯介,,13.88,13.88,False
74_4_72～119歳_セ・慶應日吉_2,3,濱中翔太,,11.84,11.84,False
74_4_72～119歳_セ・慶應日吉_2,4,江熊夕人,,12.66,12.66,False
74_4_72～119歳_セ・長津田_3,1,内田空良,,13.14,13.14,False
74_4_72～119歳_セ・長津田_3,2,竹下翔,,16.41,16.41,False
74_4_72～119歳_セ・長津田_3,3,村田雅治,,12.70,12.7,False
74_4_72～119歳_セ・長津田_3,4,西野宮冬木,,13.48,13.48,False
74_15_320～359歳_CS南行徳_1,1,福澤チヅ子,,26.30,26.3,False
74_15_320～359歳_CS南行徳_1,2,御手洗ヨシ,,22.28,22.28,False
74_15_320～359歳_CS南行徳_1,3,小森和子,,28.21,28.21,False
74_15_320～359歳_CS南行徳_1,4,岡田まり子,,19.84,19.84,False
74_15_280～319歳_セ・大森_1,1,市野克子,,18.85,18.85,False
74_15_280～319歳_セ・大森_1,2,藤井一恵,,19.55,19.55,False
74_15_280～319歳_セ・大森_1,3,室谷晴江,,19.23,19.23,False
74_15_280～319歳_セ・大森_1,4,井上美佐子,,17.75,17.75,False
74_15_280～319歳_セ・天王洲_2,1,後藤明美,,17.90,17.9,False
74_15_280～319歳_セ・天王洲_2,2,浅野みどり,,16.83,16.83,False
74_15_280～319歳_セ・天王洲_2,3,熊谷一枝,,24.25,24.25,False
74_15_280～319歳_セ・天王洲_2,4,梅田栄己子,,17.88,17.88,False
74_15_280～319歳_セ・松戸_3,1,バーンズ智絵,,14.73,14.73,False
74_15_280～319歳_セ・松戸_3,2,八田清子,,19.40,19.4,False
74_15_280～319歳_セ・松戸_3,3,若松はる子,,20.51,20.51,False
74_15_280～319歳_セ・松戸_3,4,馬渡厚子,,22.73,22.73,False
74_15_280～319歳_セ・二俣川_4,1,小沢邦恵,,20.15,20.15,False
74_15_280～319歳_セ・二俣川_4,2,吉見一江,,21.93,21.93,False
74_15_280～319歳_セ・二俣川_4,3,武藤治子,,22.77,22.77,False
74_15_280～319歳_セ・二俣川_4,4,近藤ひな子,,16.84,16.84,False
74_15_280～319歳_セ・柏_5,1,木澤果子,,20.33,20.33,False
74_15_280～319歳_セ・柏_5,2,長野愛子,,20.03,20.03,False
74_15_280～319歳_セ・柏_5,3,仲澤敦子,,21.51,21.51,False
74_15_280～319歳_セ・柏_5,4,吉田恵子,,22.59,22.59,False
74_15_280～319歳_セ・流山_6,1,山本恵,,18.36,18.36,False
74_15_280～319歳_セ・流山_6,2,浜野操子,,25.49,25.49,False
74_15_280～319歳_セ・流山_6,3,久保美紀枝,,22.49,22.49,False
74_15_280～319歳_セ・流山_6,4,小笠原京子,,19.97,19.97,False
74_15_280～319歳_セ・南千住_7,1,千亜芝,,22.42,22.42,False
74_15_280～319歳_セ・南千住_7,2,原田早苗,,23.55,23.55,False
74_15_280～319歳_セ・南千住_7,3,大手佳江,,22.55,22.55,False
74_15_280～319歳_セ・南千住_7,4,古宇田淳子,,19.79,19.79,False
74_15_280～319歳_セ・天王洲_8,1,新堀女子,,28.35,28.35,False
74_15_280～319歳_セ・天王洲_8,2,長谷川節子,,22.09,22.09,False
74_15_280～319歳_セ・天王洲_8,3,寺西寿賀子,,25.21,25.21,False
74_15_280～319歳_セ・天王洲_8,4,柴田千代子,,25.35,25.35,False
74_15_240～279歳_セ・二俣川_1,1,永瀬秀子,,14.61,14.61,False
74_15_240～279歳_セ・二俣川_1,2,盛田真規子,,18.42,18.42,False
74_15_240～279歳_セ・二俣川_1,3,武井麻知子,,15.35,15.35,False
74_15_240～279歳_セ・二俣川_1,4,鈴木亜抄子,,14.76,14.76,False
74_15_240～279歳_セ・清瀬_2,1,鶴本年子,,19.38,19.38,False
74_15_240～279歳_セ・清瀬_2,2,小倉直美,,15.25,15.25,False
74_15_240～279歳_セ・清瀬_2,3,大槻真由美,,16.41,16.41,False
74_15_240～279歳_セ・清瀬_2,4,岡田眞弓,,16.17,16.17,False
74_15_240～279歳_セ・成城_3,1,松田聡美,,17.58,17.58,False
74_15_240～279歳_セ・成城_3,2,牧田雅美,,16.93,16.93,False
74_15_240～279歳_セ・成城_3,3,伊藤ゆかり,,18.15,18.15,False
74_15_240～279歳_セ・成城_3,4,井本豊子,,16.57,16.57,False
74_15_240～279歳_セ・湘南ＬＴ_4,1,筍田智津子,,16.56,16.56,False
74_15_240～279歳_セ・湘南ＬＴ_4,2,酒井香澄,,16.81,16.81,False
74_15_240～279歳_セ・湘南ＬＴ_4,3,杉村頼子,,21.87,21.87,False
74_15_240～279歳_セ・湘南ＬＴ_4,4,勝間田周子,,14.09,14.09,False
74_15_240～279歳_セ・市ヶ尾_5,1,高橋麻子,,15.65,15.65,False
74_15_240～279歳_セ・市ヶ尾_5,2,白須靖子,,15.87,15.87,False
74_15_240～279歳_セ・市ヶ尾_5,3,原昌代,,18.11,18.11,False
74_15_240～279歳_セ・市ヶ尾_5,4,安澤イソチ,,21.38,21.38,False
74_15_240～279歳_セ・成城_6,1,吉野治子,,18.20,18.2,False
74_15_240～279歳_セ・成城_6,2,高梨美樹,,16.94,16.94,False
74_15_240～279歳_セ・成城_6,3,草森理子,,17.25,17.25,False
74_15_240～279歳_セ・成城_6,4,田代眞理子,,18.74,18.74,False
