relay_key,swim_order,athlete_name,dive_time,split_display,split_seconds,is_record
75_3_200～239歳_セ・清瀬_5,2,山岡香織,,38.07,38.07,False
75_3_200～239歳_セ・清瀬_5,3,岡田眞弓,,39.61,39.61,False
75_3_200～239歳_セ・清瀬_5,4,大槻真由美,,36.59,36.59,False
75_3_200～239歳_セ・南千住_6,1,町田麻里,,37.28,37.28,False
75_3_200～239歳_セ・南千住_6,2,石崎節代,,44.21,44.21,False
75_3_200～239歳_セ・南千住_6,3,古宇田淳子,,43.40,43.4,False
75_3_200～239歳_セ・南千住_6,4,杉本浩美,,32.24,32.24,False
75_3_200～239歳_セ・二俣川_7,1,松川律子,,37.37,37.37,False
75_3_200～239歳_セ・二俣川_7,2,是永朋子,,40.97,40.97,False
75_3_200～239歳_セ・二俣川_7,3,古谷幸代,,40.38,40.38,False
75_3_200～239歳_セ・二俣川_7,4,盛田真規子,,40.23,40.23,False
75_3_200～239歳_セ・慶應日吉_8,1,RacaruGabriela,,42.14,42.14,False
75_3_200～239歳_セ・慶應日吉_8,2,鈴木夏実,,41.64,41.64,False
75_3_200～239歳_セ・慶應日吉_8,3,中野朗子,,44.03,44.03,False
75_3_200～239歳_セ・慶應日吉_8,4,高見沢ゆみ子,,40.99,40.99,False
75_3_200～239歳_ザバス鶴見_9,1,信賀志乃,,42.47,42.47,False
75_3_200～239歳_ザバス鶴見_9,2,小林史子,,51.46,51.46,False
75_3_200～239歳_ザバス鶴見_9,3,山本美佳里,,37.35,37.35,False
75_3_200～239歳_ザバス鶴見_9,4,沢井由季子,,38.23,38.23,False
75_3_200～239歳_ザバス鶴見_9,4,/5,,,,False
75_3_160～199歳_セ・成城_1,1,佐々木彩,,31.58,31.58,False
75_3_160～199歳_セ・成城_1,2,大川晴美,,34.17,34.17,False
75_3_160～199歳_セ・成城_1,3,佐藤洋子,,36.10,36.1,False
75_3_160～199歳_セ・成城_1,4,中畑眸,,31.18,31.18,False
75_3_160～199歳_セ・葛西_2,1,青木梨緒,,30.51,30.51,False
75_3_160～199歳_セ・葛西_2,2,関本みすぎ,,40.94,40.94,False
75_3_160～199歳_セ・葛西_2,3,溝井花代子,,34.94,34.94,False
75_3_160～199歳_セ・葛西_2,4,大椛詩織,,30.60,30.6,False
75_3_160～199歳_セ・二俣川_3,1,草野茜,,33.75,33.75,False
75_3_160～199歳_セ・二俣川_3,2,前田由希映,,35.56,35.56,False
75_3_160～199歳_セ・二俣川_3,3,吉池奈々,,35.94,35.94,False
75_3_160～199歳_セ・二俣川_3,4,深堀陽子,,32.37,32.37,False
75_3_160～199歳_セ・目黒_4,1,李鎬善,,40.54,40.54,False
75_3_160～199歳_セ・目黒_4,2,米倉公美,,34.98,34.98,False
75_3_160～199歳_セ・目黒_4,3,池田智子,,34.36,34.36,False
75_3_160～199歳_セ・目黒_4,4,菊地美春,,31.94,31.94,False
75_3_160～199歳_セ・天王洲_5,1,宇田川美穂,,37.19,37.19,False
75_3_160～199歳_セ・天王洲_5,2,四井美穂,,34.42,34.42,False
75_3_160～199歳_セ・天王洲_5,3,中辻澄美,,37.45,37.45,False
75_3_160～199歳_セ・天王洲_5,4,萩原ゆりか,,34.69,34.69,False
75_3_160～199歳_セ・大森_6,1,浅尾有香,,32.65,32.65,False
75_3_160～199歳_セ・大森_6,2,石井佐和子,,40.34,40.34,False
75_3_160～199歳_セ・大森_6,3,高島典子,,38.04,38.04,False
75_3_160～199歳_セ・大森_6,4,大竹昌子,,35.88,35.88,False
75_3_120～159歳_ザバス鶴見_1,1,真柴田こずえ,,34.50,34.5,False
75_3_120～159歳_ザバス鶴見_1,2,今田彩文,,32.21,32.21,False
75_3_120～159歳_ザバス鶴見_1,3,安掛悠子,,32.46,32.46,False
75_3_120～159歳_ザバス鶴見_1,4,浅田慶子,,28.74,28.74,False
75_3_120～159歳_セ・おおたか_2,1,嶋田菜々子,,30.61,30.61,False
75_3_120～159歳_セ・おおたか_2,2,中村可奈子,,33.25,33.25,False
75_3_120～159歳_セ・おおたか_2,3,小室絵利奈,,31.06,31.06,False
75_3_120～159歳_セ・おおたか_2,4,柳有美子,,33.28,33.28,False
75_3_72～119歳_セ・二俣川_1,1,表侑寿,,29.86,29.86,False
75_3_72～119歳_セ・二俣川_1,2,松本彩花,,33.03,33.03,False
75_3_72～119歳_セ・二俣川_1,3,志賀菜々美,,30.19,30.19,False
75_3_72～119歳_セ・二俣川_1,4,岩倉柚,,29.27,29.27,False
75_3_72～119歳_セ・二俣川_1,1,/5,,,,False
75_4_240～279歳_セ・前橋_1,1,平田貴幸,,28.01,28.01,False
75_4_240～279歳_セ・前橋_1,2,金子恵一,,26.59,26.59,False
75_4_240～279歳_セ・前橋_1,3,今井正太郎,,28.55,28.55,False
75_4_240～279歳_セ・前橋_1,4,滋野文夫,,30.44,30.44,False
75_4_240～279歳_セ・千葉みなと_2,1,橋本秀行,,29.41,29.41,False
75_4_240～279歳_セ・千葉みなと_2,2,瀧本英樹,,26.76,26.76,False
75_4_240～279歳_セ・千葉みなと_2,3,塚本幸治,,30.65,30.65,False
75_4_240～279歳_セ・千葉みなと_2,4,高橋秀夫,,34.39,34.39,False
75_4_240～279歳_ザバス鶴見_3,1,楊華,,32.56,32.56,False
75_4_240～279歳_ザバス鶴見_3,2,杉原祥之,,29.67,29.67,False
75_4_240～279歳_ザバス鶴見_3,3,田邊英一,,33.42,33.42,False
75_4_240～279歳_ザバス鶴見_3,4,鈴木亨,,33.94,33.94,False
75_4_240～279歳_セ・清瀬_4,1,吉澤隆,,35.04,35.04,False
75_4_240～279歳_セ・清瀬_4,2,小倉和彦,,30.19,30.19,False
75_4_240～279歳_セ・清瀬_4,3,小山三千生,,37.88,37.88,False
75_4_240～279歳_セ・清瀬_4,4,渡誠,,30.96,30.96,False
75_4_240～279歳_セ・二俣川_5,1,入江潤,,32.34,32.34,False
75_4_240～279歳_セ・二俣川_5,2,若島健二,,35.27,35.27,False
75_4_240～279歳_セ・二俣川_5,3,香川左近,,37.57,37.57,False
75_4_240～279歳_セ・二俣川_5,4,草野剛史,,32.29,32.29,False
75_4_240～279歳_セ・南青山_6,1,横浜健,,33.47,33.47,False
75_4_240～279歳_セ・南青山_6,2,山賀勝之,,31.54,31.54,False
75_4_240～279歳_セ・南青山_6,3,岸田孝,,41.55,41.55,False
75_4_240～279歳_セ・南青山_6,4,沼田真清,,31.37,31.37,False
75_4_240～279歳_ザバス鶴見_7,1,田村源大,,33.97,33.97,False
75_4_240～279歳_ザバス鶴見_7,2,保坂巨成,,34.86,34.86,False
75_4_240～279歳_ザバス鶴見_7,3,齋藤博憲,,36.11,36.11,False
75_4_240～279歳_ザバス鶴見_7,4,横田眞一,,33.64,33.64,False
75_4_240～279歳_セ・おおたか_8,1,會田修一,,33.49,33.49,False
75_4_240～279歳_セ・おおたか_8,2,五十嵐洋,,35.21,35.21,False
75_4_240～279歳_セ・おおたか_8,3,橋本亘,,41.96,41.96,False
75_4_240～279歳_セ・おおたか_8,4,海辺信吉,,31.52,31.52,False
75_4_240～279歳_セ・成城_9,1,浦田昌和,,38.37,38.37,False
75_4_240～279歳_セ・成城_9,2,安部盛博,,40.01,40.01,False
75_4_240～279歳_セ・成城_9,3,丸山恵太,,35.14,35.14,False
75_4_240～279歳_セ・成城_9,4,中井岳郎,,35.68,35.68,False
75_4_240～279歳_セ・成城_9,2,/5,,,,False
75_4_240～279歳_セ・茂原_10,1,梅村潔,,40.94,40.94,False
75_4_240～279歳_セ・茂原_10,2,丸喜章,,41.31,41.31,False
75_4_240～279歳_セ・茂原_10,3,山本和巳,,36.87,36.87,False
75_4_240～279歳_セ・茂原_10,4,齊藤仁,,30.68,30.68,False
75_4_200～239歳_セ・二俣川_1,1,堀川広祐,,29.93,29.93,False
75_4_200～239歳_セ・二俣川_1,2,石上智啓,,28.59,28.59,False
75_4_200～239歳_セ・二俣川_1,3,渡辺保,,29.40,29.4,False
75_4_200～239歳_セ・二俣川_1,4,永瀬知之,,27.28,27.28,False
75_4_200～239歳_ザバス鶴見_2,1,吉澤弘幸,,26.51,26.51,False
75_4_200～239歳_ザバス鶴見_2,2,土井清孝,,29.15,29.15,False
75_4_200～239歳_ザバス鶴見_2,3,酒井和也,,27.25,27.25,False
75_4_200～239歳_ザバス鶴見_2,4,加藤俊樹,,33.28,33.28,False
75_4_200～239歳_セ・清瀬_3,1,山田耕一,,30.87,30.87,False
75_4_200～239歳_セ・清瀬_3,2,松本考弘,,31.59,31.59,False
75_4_200～239歳_セ・清瀬_3,3,小倉秀和,,29.31,29.31,False
75_4_200～239歳_セ・清瀬_3,4,木下和哉,,30.55,30.55,False
75_4_200～239歳_セ・市ヶ尾_4,1,図師拓千,,27.43,27.43,False
75_4_200～239歳_セ・市ヶ尾_4,2,木村考太,,28.91,28.91,False
75_4_200～239歳_セ・市ヶ尾_4,3,茂木和哉,,37.18,37.18,False
75_4_200～239歳_セ・市ヶ尾_4,4,菊池千二,,29.05,29.05,False
75_4_200～239歳_セ・葛西_5,1,前島悠也,,27.04,27.04,False
75_4_200～239歳_セ・葛西_5,2,大内洋,,41.33,41.33,False
75_4_200～239歳_セ・葛西_5,3,宮木幸彦,,30.61,30.61,False
75_4_200～239歳_セ・葛西_5,4,原田真,,31.04,31.04,False
75_4_200～239歳_セ・松戸_6,1,前田潤,,29.12,29.12,False
75_4_200～239歳_セ・松戸_6,2,稲毛仁,,32.72,32.72,False
75_4_200～239歳_セ・松戸_6,3,和田祐児,,34.14,34.14,False
75_4_200～239歳_セ・松戸_6,4,バーンズノーマンウィリ37.43,,,,False
75_4_200～239歳_セ・南青山_7,1,藤井晴仁,,28.32,28.32,False
75_4_200～239歳_セ・南青山_7,2,安藤靖,,39.03,39.03,False
75_4_200～239歳_セ・南青山_7,3,神保伸幸,,50.40,50.4,False
75_4_200～239歳_セ・南青山_7,4,上野武,,41.67,41.67,False
75_4_200～239歳_セ・南青山_7,3,/5,,,,False
75_4_160～199歳_セ・二俣川_1,1,前田崇行,,26.51,26.51,False
75_4_160～199歳_セ・二俣川_1,2,知見邦彦,,27.29,27.29,False
75_4_160～199歳_セ・二俣川_1,3,木村知行,,28.71,28.71,False
75_4_160～199歳_セ・二俣川_1,4,鶴谷学,,25.49,25.49,False
75_4_160～199歳_セ・阿佐谷_2,1,山賀竜馬,,26.72,26.72,False
75_4_160～199歳_セ・阿佐谷_2,2,棚網宏之,,27.34,27.34,False
75_4_160～199歳_セ・阿佐谷_2,3,椎本恭平,,26.86,26.86,False
75_4_160～199歳_セ・阿佐谷_2,4,北川貴義,,27.94,27.94,False
75_4_160～199歳_セ・南千住_3,1,村上裕哉,,27.25,27.25,False
75_4_160～199歳_セ・南千住_3,2,今井裕介,,28.76,28.76,False
75_4_160～199歳_セ・南千住_3,3,中村勝,,28.94,28.94,False
75_4_160～199歳_セ・南千住_3,4,宮川航,,26.65,26.65,False
75_4_160～199歳_セ・柏_4,1,磯貝知弘,,29.81,29.81,False
75_4_160～199歳_セ・柏_4,2,長田裕史,,28.42,28.42,False
75_4_160～199歳_セ・柏_4,3,上野太紀夫,,30.83,30.83,False
75_4_160～199歳_セ・柏_4,4,川口皓生,,24.60,24.6,False
75_4_160～199歳_セ・成瀬_5,1,栗原大輔,,30.86,30.86,False
75_4_160～199歳_セ・成瀬_5,2,金子謙一,,33.76,33.76,False
75_4_160～199歳_セ・成瀬_5,3,土居秀雅,,27.62,27.62,False
75_4_160～199歳_セ・成瀬_5,4,石井将太,,27.19,27.19,False
75_4_160～199歳_セ・大森_6,1,渡部慎也,,30.17,30.17,False
75_4_160～199歳_セ・大森_6,2,浅田康朗,,29.17,29.17,False
75_4_160～199歳_セ・大森_6,3,宇佐美学,,35.16,35.16,False
75_4_160～199歳_セ・大森_6,4,野村峰生,,26.40,26.4,False
75_4_160～199歳_セ・長津田_7,1,村田雅治,,27.11,27.11,False
75_4_160～199歳_セ・長津田_7,2,星野隆,,30.19,30.19,False
75_4_160～199歳_セ・長津田_7,3,西野宮冬木,,29.82,29.82,False
75_4_160～199歳_セ・長津田_7,4,萩原智徳,,34.72,34.72,False
75_4_160～199歳_ザバス鶴見_8,1,横山大志,,28.29,28.29,False
75_4_160～199歳_ザバス鶴見_8,2,永井由隆,,32.76,32.76,False
75_4_160～199歳_ザバス鶴見_8,3,高橋正則,,34.03,34.03,False
75_4_160～199歳_ザバス鶴見_8,4,鮫島晴生,,28.32,28.32,False
75_4_160～199歳_セ・慶應日吉_9,1,江熊夕人,,29.05,29.05,False
75_4_160～199歳_セ・慶應日吉_9,2,穴田啓樹,,31.81,31.81,False
75_4_160～199歳_セ・慶應日吉_9,3,田中遼太,,32.30,32.3,False
75_4_160～199歳_セ・慶應日吉_9,4,大塚秀幸,,36.65,36.65,False
75_4_160～199歳_セ・慶應日吉_9,4,/5,,,,False
75_4_160～199歳_セ・清瀬_10,1,松本海星,,31.78,31.78,False
75_4_160～199歳_セ・清瀬_10,2,今村満,,36.06,36.06,False
75_4_160～199歳_セ・清瀬_10,3,半澤繁,,42.57,42.57,False
75_4_160～199歳_セ・清瀬_10,4,櫻井直仁,,33.31,33.31,False
75_4_120～159歳_セ・清瀬_1,1,鈴木央雅,,26.19,26.19,False
75_4_120～159歳_セ・清瀬_1,2,塚本拓也,,26.27,26.27,False
75_4_120～159歳_セ・清瀬_1,3,今里昂哉,,26.77,26.77,False
75_4_120～159歳_セ・清瀬_1,4,山岡拓馬,,25.88,25.88,False
75_4_120～159歳_セ・阿佐谷_2,1,和田弘太郎,,25.86,25.86,False
75_4_120～159歳_セ・阿佐谷_2,2,和田亮,,28.40,28.4,False
75_4_120～159歳_セ・阿佐谷_2,3,吉原憲人,,28.26,28.26,False
75_4_120～159歳_セ・阿佐谷_2,4,荒井啓汰,,27.22,27.22,False
75_4_120～159歳_セ・成城_3,1,石井翔真,,26.63,26.63,False
75_4_120～159歳_セ・成城_3,2,羽田浩一,,30.26,30.26,False
75_4_120～159歳_セ・成城_3,3,村上守,,28.61,28.61,False
75_4_120～159歳_セ・成城_3,4,中西剛,,27.31,27.31,False
75_4_120～159歳_セ・桶川北本_4,1,吉川重行,,26.99,26.99,False
75_4_120～159歳_セ・桶川北本_4,2,増田喬行,,27.73,27.73,False
75_4_120～159歳_セ・桶川北本_4,3,近藤寛彰,,27.64,27.64,False
75_4_120～159歳_セ・桶川北本_4,4,高橋宙大,,33.89,33.89,False
75_4_120～159歳_セ・八王子_5,1,伊藤孝優,,26.79,26.79,False
75_4_120～159歳_セ・八王子_5,2,小室秀幸,,28.43,28.43,False
75_4_120～159歳_セ・八王子_5,3,鈴木直哉,,34.79,34.79,False
75_4_120～159歳_セ・八王子_5,4,吉澤宏紀,,27.79,27.79,False
75_4_120～159歳_セ・八王子_5,1,小野健,,26.89,26.89,False
75_4_120～159歳_セ・八王子_5,2,加間英貴,,28.58,28.58,False
75_4_120～159歳_セ・八王子_5,3,倉持公一,,27.95,27.95,False
75_4_120～159歳_セ・八王子_5,4,寺田遼太,,,,False
75_4_72～119歳_セ・流山_1,1,相澤翔駿,,25.99,25.99,False
75_4_72～119歳_セ・流山_1,2,光永喜紀,,25.46,25.46,False
75_4_72～119歳_セ・流山_1,3,中尾祐,,25.80,25.8,False
75_4_72～119歳_セ・流山_1,4,設樂航希,,24.21,24.21,False
75_4_72～119歳_ザバス鶴見_2,1,西山遼,,27.01,27.01,False
75_4_72～119歳_ザバス鶴見_2,2,千葉諒太,,26.83,26.83,False
75_4_72～119歳_ザバス鶴見_2,3,瀧田優磨,,25.07,25.07,False
75_4_72～119歳_ザバス鶴見_2,4,十河直樹,,26.22,26.22,False
75_4_72～119歳_セ・慶應日吉_3,1,高見沢重倫,,26.35,26.35,False
75_4_72～119歳_セ・慶應日吉_3,2,コリガンシェイ颯介26.38,,,,False
75_4_72～119歳_セ・慶應日吉_3,3,舘澤卓,,26.60,26.6,False
75_4_72～119歳_セ・慶應日吉_3,4,濱中翔太,,26.28,26.28,False
75_4_72～119歳_セ・二俣川_4,1,秋澤裕介,,26.19,26.19,False
75_4_72～119歳_セ・二俣川_4,2,和田佳明,,28.85,28.85,False
75_4_72～119歳_セ・二俣川_4,3,田中壮一郎,,26.39,26.39,False
75_4_72～119歳_セ・二俣川_4,4,山崎陸真,,28.55,28.55,False
75_4_72～119歳_セ・葛西_5,1,矢野匠,,29.14,29.14,False
75_4_72～119歳_セ・葛西_5,2,山崎緋呂,,28.58,28.58,False
75_4_72～119歳_セ・葛西_5,3,嶋田翔太,,27.80,27.8,False
75_4_72～119歳_セ・葛西_5,4,中武駿介,,29.46,29.46,False
75_4_72～119歳_ザバス鶴見_6,1,徳田博輝,,30.10,30.1,False
75_4_72～119歳_ザバス鶴見_6,2,石川凱斗,,24.49,24.49,False
75_4_72～119歳_ザバス鶴見_6,3,野間隼翔,,28.80,28.8,False
75_4_72～119歳_ザバス鶴見_6,4,渡邉凌羽,,31.61,31.61,False
75_4_72～119歳_ザバス鶴見_6,1,菅原啓,,24.81,24.81,False
75_4_72～119歳_ザバス鶴見_6,2,内田陸登,,,,False
75_4_72～119歳_ザバス鶴見_6,3,宮川ガブリエル拓実,,,,False
75_4_72～119歳_ザバス鶴見_6,4,石田虎流,,,,False
75_4_72～119歳_ザバス鶴見_6,1,/3,,,,False
75_5_280～319歳_ザバス鶴見_1,1,青柳夕起子,,48.66,48.66,False
75_5_280～319歳_ザバス鶴見_1,2,永島郁子,,58.68,58.68,False
75_5_280～319歳_ザバス鶴見_1,3,藤枝康子,,42.42,42.42,False
75_5_280～319歳_ザバス鶴見_1,4,伊藤幸英,,48.44,48.44,False
75_5_240～279歳_セ・二俣川_1,1,上野真弓,,40.07,40.07,False
75_5_240～279歳_セ・二俣川_1,2,盛田真規子,,43.21,43.21,False
75_5_240～279歳_セ・二俣川_1,3,武井麻知子,,40.06,40.06,False
75_5_240～279歳_セ・二俣川_1,4,永瀬秀子,,35.01,35.01,False
75_5_240～279歳_セ・成城_2,1,高梨美樹,,41.65,41.65,False
75_5_240～279歳_セ・成城_2,2,茂櫛典子,,44.89,44.89,False
75_5_240～279歳_セ・成城_2,3,吉野治子,,42.02,42.02,False
75_5_240～279歳_セ・成城_2,4,大川晴美,,35.77,35.77,False
75_5_240～279歳_セ・天王洲_3,1,後藤明美,,47.24,47.24,False
75_5_240～279歳_セ・天王洲_3,2,梅田栄己子,,46.99,46.99,False
75_5_240～279歳_セ・天王洲_3,3,浅野みどり,,43.49,43.49,False
75_5_240～279歳_セ・天王洲_3,4,萩原ゆりか,,37.15,37.15,False
75_5_240～279歳_セ・阿佐谷_4,1,近藤みゆき,,52.89,52.89,False
75_5_240～279歳_セ・阿佐谷_4,2,渡邉登美子,,54.00,54.0,False
75_5_240～279歳_セ・阿佐谷_4,3,三嶋祐子,,51.79,51.79,False
75_5_240～279歳_セ・阿佐谷_4,4,宮田ひとみ,,51.29,51.29,False
75_5_200～239歳_セ・阿佐谷_1,1,石原なおみ,,38.69,38.69,False
75_5_200～239歳_セ・阿佐谷_1,2,小野真佐子,,36.64,36.64,False
75_5_200～239歳_セ・阿佐谷_1,3,野島正代,,43.41,43.41,False
75_5_200～239歳_セ・阿佐谷_1,4,瀬原まどか,,32.39,32.39,False
75_5_200～239歳_セ・大森_2,1,小林名緒子,,47.61,47.61,False
75_5_200～239歳_セ・大森_2,2,森信子,,45.81,45.81,False
75_5_200～239歳_セ・大森_2,3,桐沢ひとみ,,47.20,47.2,False
75_5_200～239歳_セ・大森_2,4,清宮碧,,42.48,42.48,False
75_5_200～239歳_セ・大森_2,2,/3,,,,False
75_5_200～239歳_セ・蘇我_3,1,奈良佳枝,,47.91,47.91,False
75_5_200～239歳_セ・蘇我_3,2,中村清美,,56.01,56.01,False
75_5_200～239歳_セ・蘇我_3,3,奥野郁子,,54.77,54.77,False
75_5_200～239歳_セ・蘇我_3,4,増子保子,,49.04,49.04,False
75_5_160～199歳_セ・成城_1,1,佐々木彩,,34.16,34.16,False
75_5_160～199歳_セ・成城_1,2,仲田久美子,,37.27,37.27,False
75_5_160～199歳_セ・成城_1,3,佐藤洋子,,37.50,37.5,False
75_5_160～199歳_セ・成城_1,4,中畑眸,,33.97,33.97,False
75_5_160～199歳_セ・二俣川_2,1,深堀陽子,,35.00,35.0,False
75_5_160～199歳_セ・二俣川_2,2,吉池奈々,,40.48,40.48,False
75_5_160～199歳_セ・二俣川_2,3,前田由希映,,39.76,39.76,False
75_5_160～199歳_セ・二俣川_2,4,草野茜,,36.64,36.64,False
75_5_160～199歳_セ・天王洲_3,1,宇田川美穂,,43.98,43.98,False
75_5_160～199歳_セ・天王洲_3,2,中辻澄美,,49.17,49.17,False
75_5_160～199歳_セ・天王洲_3,3,森内裕子,,46.75,46.75,False
75_5_160～199歳_セ・天王洲_3,4,四井美穂,,44.31,44.31,False
75_5_120～159歳_ザバス鶴見_1,1,真栄田こずえ,,38.16,38.16,False
75_5_120～159歳_ザバス鶴見_1,2,安掛悠子,,35.27,35.27,False
75_5_120～159歳_ザバス鶴見_1,3,今田彩文,,33.80,33.8,False
75_5_120～159歳_ザバス鶴見_1,4,浅田慶子,,35.54,35.54,False
75_5_120～159歳_セ・長津田_2,1,吉村華余,,32.41,32.41,False
